run_id,arm,model_tag,prompt,level,seed,step,target,a,b,z,se,mu_obs,mu_int,truth,decision,correct,rationale
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,0,1719885688,1,0,0,3,33.89884,0.21754,-0.0381,-7.4125,a_to_b,b_to_a,0,"The mean of X_b moved significantly from -0.0381 to -7.4125 under intervention, indicating X_a -> X_b."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,0,1719885688,2,1,1,2,25.42274,0.11247,0.00581,-2.85359,a_to_b,b_to_a,0,"The mean of X_b moved from 0.0058 to -2.8536 under intervention, indicating a causal effect of X_a on X_b, so the edge is X1 -> X2."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,0,1719885688,2,1,1,3,28.27355,0.25956,-0.0381,-7.3769,a_to_b,b_to_a,0,"The mean of X_b moved significantly from -0.0381 to -7.3769 under intervention, indicating a causal effect from X1 to X3, so the edge is X1 -> X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,0,295485567,1,1,1,0,34.12861,0.12316,0.04046,4.2438,a_to_b,a_to_b,1,"The mean of X_b moved from 0.0405 to 4.2438 under intervention, indicating a causal effect from X1 to X0."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,0,295485567,1,1,1,2,37.07431,0.18801,0.0935,7.0638,a_to_b,a_to_b,1,"The mean of X_b moved from 0.0935 to 7.0638 under intervention, indicating a causal effect from X_a to X_b."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,0,295485567,1,1,1,3,37.14989,0.14615,0.13347,5.56281,a_to_b,a_to_b,1,"The mean of X_b moved from 0.1335 to 5.5628 under intervention, indicating a causal effect from X1 to X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,0,295485567,2,2,2,3,1.28394,0.20975,0.13347,-0.13584,b_to_a,b_to_a,1,"The mean of X_b moved from 0.1335 to -0.1358 under intervention, indicating a causal effect of X_a on X_b, so the edge is X2 -> X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,1343008841,1,0,0,3,2.21862,0.11323,0.092,-0.15921,b_to_a,b_to_a,1,"The mean of X_b decreased from 0.092 to -0.1592 under intervention, indicating a causal relationship from X_a to X_b."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,1343008841,1,0,0,5,2.20948,0.09114,0.10978,-0.09161,b_to_a,a_to_b,0,"The mean of X_b moved from 0.1098 to -0.0916 under intervention, indicating a causal effect from X0 to X5."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,920829464,1,3,3,4,35.96326,0.13158,0.03911,4.77098,a_to_b,a_to_b,1,"The mean of X_b moved significantly from 0.0391 to 4.771 under intervention, indicating a causal effect from X3 to X4."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,0,1158667886,1,0,0,1,23.40054,0.15708,0.01397,-3.66172,a_to_b,b_to_a,0,"The mean of X_b moved from 0.014 to -3.6617 under intervention, indicating a causal effect from X_a to X_b, so the edge is X_a -> X_b."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,0,1158667886,2,1,1,2,46.88905,0.24618,0.04086,11.58407,a_to_b,a_to_b,1,"The mean of X_b moved significantly from 0.0409 to 11.5841 under intervention, indicating a causal effect from X_a to X_b."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,0,1158667886,2,1,1,3,0.18737,0.10368,-0.02324,-0.04266,b_to_a,a_to_b,0,"The mean of X_b moved from -0.0232 to -0.0427 under intervention, and the change exceeds the standard error of the difference, indicating a causal direction from X1 to X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,848528041,1,1,1,3,0.16507,0.10484,-0.00406,0.01325,b_to_a,a_to_b,0,"The mean of X_b moved from -0.0041 to 0.0132 under intervention, and the change exceeds the standard error of the difference, indicating a causal effect from X1 to X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,848528041,2,4,4,5,1.95539,0.09716,0.05916,-0.13084,b_to_a,b_to_a,1,"The mean of X_b moved from 0.0592 to -0.1308 under intervention, indicating a causal relationship from X5 to X4."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,433882786,1,1,1,4,2.60917,0.09314,0.02381,0.26682,b_to_a,a_to_b,0,"The mean of X_b moved from 0.0238 to 0.2668 under intervention, and the standard error of the difference is much smaller than the observed difference, indicating a causal direction from X1 to X4."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,433882786,2,2,2,3,1.04926,0.10691,-0.06966,-0.18183,b_to_a,b_to_a,1,"The mean of X_b did not move significantly under the intervention on X_a, suggesting no causal effect from X_a to X_b, hence the edge runs from X_b to X_a."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,424836758,1,2,2,3,35.80076,0.14171,0.07136,5.14467,a_to_b,a_to_b,1,"The mean of X_b moved from 0.0714 to 5.1447 under intervention, indicating a causal effect from X2 to X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,424836758,1,2,2,5,33.82862,0.1238,-0.03185,4.15619,a_to_b,a_to_b,1,"The mean of X_b moved significantly from -0.0318 to 4.1562 under intervention, indicating a causal effect from X2 to X5."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,1761685205,1,1,1,3,18.30647,0.1707,0.00236,-3.1225,a_to_b,b_to_a,0,"The mean of X_b moved from 0.0024 to -3.1225 under intervention, indicating a causal effect of X1 on X3, so the edge is X1 -> X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,1761685205,2,2,2,4,0.12132,0.10082,-0.02692,-0.03915,b_to_a,b_to_a,1,"The mean of X_b did not change significantly under the intervention on X_a, suggesting no direct causal effect from X_a to X_b, hence the edge runs from X_b to X_a."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,1170454109,1,2,2,6,26.41095,0.10574,0.16795,2.96069,a_to_b,a_to_b,1,"The mean of X_b moved from 0.1679 to 2.9607 under intervention, indicating a causal effect from X2 to X6."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,1170454109,2,3,3,7,29.65891,0.12139,-0.02207,-3.62243,a_to_b,a_to_b,1,"The mean of X_b moved significantly from -0.0221 to -3.6224 under intervention, indicating a causal effect from X3 to X7."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,674912463,1,1,1,3,39.44193,0.15878,0.04692,-6.2158,a_to_b,b_to_a,0,"The mean of X_b moved from 0.0469 to -6.2158 under intervention, indicating a causal effect; thus, the edge is X3 -> X1."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,674912463,1,1,1,4,0.33645,0.10043,-0.04837,-0.01458,b_to_a,a_to_b,0,"The mean of X_b moved from -0.0484 to -0.0146 under intervention, indicating a causal effect from X1 to X4."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,674912463,2,0,0,5,15.54781,0.11024,-0.03742,1.67662,a_to_b,a_to_b,1,"The mean of X_b moved from -0.0374 to 1.6766 under intervention, and the standard error of the difference is much smaller than the observed difference, indicating a causal direction from X0 to X5."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,1036482875,1,1,1,0,35.24428,0.28186,-0.50913,-10.44297,a_to_b,a_to_b,1,"The mean of X_b moved significantly from -0.5091 to -10.443 under intervention, indicating a causal effect of X1 on X0, hence X1 -> X0."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,1036482875,1,1,1,3,23.65011,0.1108,-0.1447,-2.76514,a_to_b,a_to_b,1,"The mean of X_b moved significantly from -0.1447 to -2.7651 under intervention, indicating a causal effect of X1 on X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,1036482875,1,1,1,4,19.89016,0.11085,-0.09931,-2.30418,a_to_b,a_to_b,1,"The mean of X_b moved significantly from -0.0993 to -2.3042 under intervention, indicating a causal effect from X1 to X4."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,1036482875,2,0,0,3,1.50305,0.13942,-0.1447,0.06485,b_to_a,a_to_b,0,"The mean of X_b moved from -0.1447 to 0.0648 under intervention, and the difference exceeds the standard error of the difference, indicating a causal effect from X0 to X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,113229833,1,6,6,0,26.13502,0.11558,0.09001,3.11077,a_to_b,a_to_b,1,"The mean of X_b moved from 0.09 to 3.1108 under intervention, indicating a causal effect from X6 to X0."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,113229833,1,6,6,2,37.76304,0.15769,0.0575,6.01248,a_to_b,a_to_b,1,"The mean of X_b moved from 0.0575 to 6.0125 under intervention, and the standard error of the difference is much smaller than the observed difference, indicating a causal relationship X6 -> X2."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,113229833,2,1,1,7,1.04241,0.09551,0.02161,-0.07795,b_to_a,b_to_a,1,"The mean of X_b decreased from 0.0216 to -0.0779 under intervention, indicating a causal effect of X1 on X7, hence the edge is X1 -> X7."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,490919193,1,0,0,2,33.06254,0.13247,-0.06881,4.31097,a_to_b,a_to_b,1,"The mean of X_b moved significantly from -0.0688 to 4.311 under the intervention on X_a, indicating a causal direction from X_a to X_b."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,490919193,1,0,0,3,0.08645,0.09481,-0.03939,-0.04758,b_to_a,a_to_b,0,"The mean of X_b moved from -0.0394 to -0.0476 under intervention, indicating a causal effect from X0 to X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,490919193,1,0,0,7,42.20925,0.17742,-0.00653,7.48234,a_to_b,a_to_b,1,"The mean of X_b moved from -0.0065 to 7.4823 under intervention, indicating a causal effect from X0 to X7."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,490919193,2,4,4,5,0.10857,0.10077,0.0136,0.00266,b_to_a,a_to_b,0,"The mean of X_b moved from 0.0136 to 0.0027 under intervention, indicating a causal effect from X4 to X5."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,115210587,1,1,1,3,27.94303,0.12163,-0.00355,3.39512,a_to_b,a_to_b,1,"The mean of X_b moved from -0.0035 to 3.3951 under intervention, indicating a causal effect from X1 to X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,115210587,1,1,1,7,0.13292,0.09925,-0.02865,-0.04184,b_to_a,b_to_a,1,"The mean of X_b did not move significantly under the intervention on X_a, suggesting no causal effect from X_a to X_b, hence the edge runs from X_b to X_a."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,115210587,2,4,4,5,19.15284,0.11032,0.03801,-2.07489,a_to_b,b_to_a,0,"The mean of X_b moved from 0.038 to -2.0749 under intervention, indicating a causal effect from X4 to X5, so the edge is X4 -> X5."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,1922145947,1,4,4,0,31.19437,0.12155,0.01735,-3.77421,a_to_b,b_to_a,0,"The mean of X_b moved from 0.0173 to -3.7742 under intervention, indicating a causal effect; thus, the edge is X4 -> X0."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,1922145947,1,4,4,3,39.16225,0.14691,-0.09117,-5.8446,a_to_b,a_to_b,1,"The mean of X_b moved significantly from -0.0912 to -5.8446 under intervention, indicating a causal effect of X4 on X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,1922145947,1,4,4,7,35.68838,0.1364,0.0505,-4.81753,a_to_b,b_to_a,0,"The mean of X_b moved from 0.0505 to -4.8175 under intervention, indicating a causal effect from X4 to X7, so the edge is X4 -> X7."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,1922145947,2,0,0,6,45.50188,0.19722,-0.05846,-9.03219,a_to_b,a_to_b,1,"The mean of X_b moved significantly from -0.0585 to -9.0322 under intervention, indicating a causal effect from X0 to X6."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,1922145947,3,2,2,5,26.55977,0.11691,0.1627,-2.9424,a_to_b,a_to_b,1,"The mean of X_b moved from 0.1627 to -2.9424 under intervention, indicating a causal effect from X2 to X5."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,1528591101,1,2,2,1,34.05764,0.13377,-0.19102,-4.74681,a_to_b,b_to_a,0,"The mean of X_b moved significantly from -0.191 to -4.7468 under intervention, indicating that X2 influences X1, hence the edge is X2 -> X1."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,1528591101,1,2,2,6,25.97881,0.11203,0.05931,2.9696,a_to_b,a_to_b,1,"The mean of X_b moved significantly from 0.0593 to 2.9696 under intervention, indicating a causal effect from X2 to X6."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,1470120545,1,5,5,1,23.53367,0.11117,0.05535,2.67164,a_to_b,a_to_b,1,"The mean of X_b moved significantly from 0.0554 to 2.6716 under intervention, exceeding the standard error of the difference, indicating a causal direction from X5 to X1."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,1470120545,1,5,5,4,37.51743,0.16422,-0.19433,-6.35542,a_to_b,a_to_b,1,"The mean of X_b moved from -0.1943 to -6.3554 under intervention, and the difference exceeds the standard error of the difference, indicating a causal direction from X5 to X4."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,1,1470120545,2,2,2,3,19.86779,0.11228,0.06731,-2.16344,a_to_b,a_to_b,1,"The mean of X_b moved significantly under the intervention on X_a, indicating a causal direction from X_a to X_b."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,2139245632,1,1,1,2,38.60545,0.15818,-0.29913,5.80742,a_to_b,a_to_b,1,"The mean of X_b moved significantly from -0.2991 to 5.8074 under intervention, indicating a causal effect from X_a to X_b."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,2139245632,2,5,5,7,27.92331,0.12255,0.12263,3.5446,a_to_b,a_to_b,1,"The mean of X_b moved from 0.1226 to 3.5446 under intervention, indicating a causal effect from X5 to X7."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1209483262,1,6,6,0,20.90837,0.10596,-0.04195,2.1735,a_to_b,a_to_b,1,"The mean of X_b moved from -0.042 to 2.1735 under intervention, indicating a causal effect from X6 to X0."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1209483262,1,6,6,5,37.46182,0.13929,0.09595,-5.12213,a_to_b,a_to_b,1,"The mean of X_b moved significantly from 0.096 to -5.1221 under intervention, indicating a causal effect from X6 to X5."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,1205066770,1,1,1,5,0.4908,0.10636,0.02296,-0.02924,b_to_a,a_to_b,0,"The mean of X_b moved from 0.023 to -0.0292 under intervention, indicating a causal effect from X1 to X5."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,1205066770,1,1,1,7,40.71432,0.19828,0.12219,8.19521,a_to_b,a_to_b,1,"The mean of X_b moved significantly from 0.1222 to 8.1952 under intervention, indicating a causal effect from X1 to X7."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,1205066770,2,3,3,4,0.40183,0.10452,0.01626,0.05826,b_to_a,a_to_b,0,"The mean of X_b moved from 0.0163 to 0.0583 under intervention, indicating a causal effect from X3 to X4."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,1013733486,1,2,2,5,39.70505,0.13577,0.13567,5.52627,a_to_b,a_to_b,1,"The mean of X_b moved significantly from 0.1357 to 5.5263 under intervention, indicating a causal effect from X2 to X5."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,1013733486,1,2,2,7,34.2816,0.14097,0.12113,4.95396,a_to_b,a_to_b,1,"The mean of X_b moved significantly from 0.1211 to 4.954 under intervention, indicating a causal effect from X2 to X7."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,2,1013733486,2,0,0,4,0.57644,0.09889,0.01494,0.07195,b_to_a,a_to_b,0,"The mean of X_b moved from 0.0149 to 0.0719 under intervention, and the standard error of the difference is much smaller than the observed difference, indicating a causal direction from X0 to X4."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1409296086,1,2,2,8,32.02744,0.33594,0.22593,10.98515,a_to_b,a_to_b,1,"The mean of X_b moved from 0.2259 to 10.9851 under intervention, indicating a causal effect from X2 to X8."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1409296086,2,7,7,0,35.18761,0.13233,-0.01775,-4.67404,a_to_b,b_to_a,0,"The mean of X_b moved significantly from -0.0177 to -4.674 under intervention, indicating that X7 influences X0, hence the edge is X7 -> X0."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1409296086,2,7,7,6,31.01015,0.13138,-0.02656,4.04747,a_to_b,a_to_b,1,"The mean of X_b moved from -0.0266 to 4.0475 under intervention, and the standard error of the difference is much smaller than the observed difference, indicating a causal direction from X7 to X6."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1868687150,1,0,0,1,1.31925,0.10199,0.13872,0.00417,b_to_a,b_to_a,1,"The mean of X_b moved from 0.1387 to 0.0042 under intervention, indicating a causal effect of X_a on X_b, so the edge is X_a -> X_b."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1868687150,1,0,0,9,33.62686,0.13009,0.14479,-4.22963,a_to_b,b_to_a,0,"The mean of X_b moved from 0.1448 to -4.2296 under intervention, indicating X0 -> X9."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1868687150,2,2,2,7,38.0785,0.15122,0.01892,5.77718,a_to_b,a_to_b,1,"The mean of X_b moved from 0.0189 to 5.7772 under intervention, indicating a causal effect from X2 to X7."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1511305649,1,5,5,2,37.14649,0.1385,-0.05753,5.08726,a_to_b,a_to_b,1,"The mean of X_b moved from -0.0575 to 5.0873 under intervention, indicating a causal effect from X5 to X2."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1511305649,1,5,5,3,31.62465,0.13301,-0.06735,4.139,a_to_b,a_to_b,1,"The mean of X_b moved from -0.0674 to 4.139 under intervention, indicating a causal effect from X5 to X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1511305649,1,5,5,7,35.62926,0.13256,-0.12209,4.601,a_to_b,a_to_b,1,"The mean of X_b moved from -0.1221 to 4.601 under intervention, indicating a causal effect from X5 to X7."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1851410617,1,9,9,0,19.1471,0.19279,-0.01037,-3.70177,a_to_b,a_to_b,1,"The mean of X_b moved from -0.0104 to -3.7018 under intervention, indicating a causal effect from X9 to X0."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1851410617,1,9,9,1,0.7664,0.10179,-0.01356,0.06445,b_to_a,a_to_b,0,"The mean of X_b moved from -0.0136 to 0.0645 under intervention, indicating a causal effect from X9 to X1."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1851410617,1,9,9,3,45.70344,0.23412,0.04731,10.74761,a_to_b,a_to_b,1,"The mean of X_b moved from 0.0473 to 10.7476 under intervention, indicating a causal effect from X9 to X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1851410617,2,0,0,1,0.6924,0.09321,-0.01356,0.05098,b_to_a,a_to_b,0,"The mean of X_b moved from -0.0136 to 0.051 under the intervention on X_a, indicating a causal effect and supporting the direction X_a -> X_b."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1851410617,3,2,2,5,0.70446,0.10095,0.03955,-0.03156,b_to_a,b_to_a,1,"The mean of X_b decreased from 0.0396 to -0.0316 under intervention, indicating a causal effect of X_a on X_b, hence the edge is X_a -> X_b."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1221181939,1,2,2,3,40.47376,0.14078,-0.12793,5.57005,a_to_b,a_to_b,1,"The mean of X_b moved from -0.1279 to 5.57 under the intervention on X_a, indicating a causal effect and supporting the direction X2 -> X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1221181939,1,2,2,7,31.93391,0.13323,0.14582,-4.10889,a_to_b,a_to_b,1,"The mean of X_b moved significantly from 0.1458 to -4.1089 under intervention, indicating a causal effect from X2 to X7."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1221181939,1,2,2,8,37.56806,0.14792,0.10608,-5.45117,a_to_b,a_to_b,1,"The mean of X_b moved significantly from 0.1061 to -5.4512 under intervention, indicating a causal effect from X2 to X8."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1221181939,2,4,4,5,0.94876,0.0929,0.01313,-0.07501,b_to_a,b_to_a,1,"The mean of X_b did not move significantly under the intervention on X_a, suggesting no causal effect from X_a to X_b, hence the edge runs from X_b to X_a."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1971979182,1,5,5,6,22.78899,0.11724,-0.06929,-2.74104,a_to_b,b_to_a,0,"The mean of X_b moved from -0.0693 to -2.741 under intervention, indicating a causal effect; thus, the edge is X5 -> X6."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1971979182,2,6,6,9,30.11445,0.28188,0.05747,-8.43124,a_to_b,b_to_a,0,"The mean of X_b moved from 0.0575 to -8.4312 under intervention, indicating X6 -> X9."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1971979182,3,0,0,4,22.62866,0.10641,-0.11183,-2.51983,a_to_b,a_to_b,1,"The mean of X_b moved significantly from -0.1118 to -2.5198 under intervention, indicating a causal effect of X0 on X4."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1971979182,4,2,2,3,0.1706,0.10095,-0.05197,-0.06919,b_to_a,b_to_a,1,"The mean of X_b did not change significantly under the intervention on X_a, suggesting no causal effect from X_a to X_b, hence the edge runs from X_b to X_a."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,672264874,1,4,4,2,41.95058,0.14527,-0.01472,6.07937,a_to_b,a_to_b,1,"The mean of X_b moved from -0.0147 to 6.0794 under intervention, indicating a causal effect of X4 on X2."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,672264874,1,4,4,3,30.35524,0.12406,0.03689,3.80275,a_to_b,a_to_b,1,"The mean of X_b moved from 0.0369 to 3.8027 under intervention, indicating a causal effect from X4 to X3."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,672264874,1,4,4,9,39.9716,0.15197,0.05182,6.12623,a_to_b,a_to_b,1,"The mean of X_b moved from 0.0518 to 6.1262 under intervention, indicating a causal effect from X4 to X9."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,672264874,2,1,1,8,0.55256,0.1055,-0.04544,0.01285,b_to_a,a_to_b,0,"The mean of X_b moved from -0.0454 to 0.0129 under the intervention on X_a, indicating a causal direction from X_a to X_b."
20260819T074348Z,local_llm_rule,qwen3-coder-30b-a3b-instruct,rule,3,1160858884,1,3,3,4,30.25547,0.12515,-0.09455,-3.88094,a_to_b,a_to_b,1,"The mean of X_b moved significantly from -0.0946 to -3.8809 under intervention, indicating a causal effect from X3 to X4."
