run_id,timestamp_utc,study,arm,selector,readout,prompt,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,status,error,wall_sec,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,interventions_used,submit_directed,submit_undirected,steps_taken,pc_skeleton_f1_ceiling,pc_truth_in_class,belief_undirected_final,decisions,decisions_correct,decisions_wrong,decisions_abstain,orientations_correct,orientations_wrong,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,total_tokens,cost_usd,llm_latency_sec
20260819T074433Z,2026-08-19T07:44:33.802398+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,0,295485567,2954855670007,4,4,300,150,3,2,4,success,,10.623,1.0,1.0,1.0,1.0,1.0,0,2,4,0,2,1.0,1,0,4,4,0,0,4,0,4,0,0,2923,291,3214,0.00128057,4.826
20260819T074433Z,2026-08-19T07:44:41.742096+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1470120545,14701205450108,6,6,300,150,3,2,6,success,,2.81,1.0,1.0,1.0,1.0,1.0,0,2,6,0,2,1.0,1,0,3,3,0,0,3,0,3,0,0,2196,177,2373,0.00090119,2.7979
20260819T074433Z,2026-08-19T07:44:42.822873+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1343008841,13430088410108,6,6,300,150,2,1,6,success,,1.837,0.9090909090909091,1.0,0.6,0.5,0.5454545454545454,3,1,5,0,1,0.909091,0,0,2,0,2,0,0,2,2,0,0,1461,106,1567,0.00058237,1.824
20260819T074433Z,2026-08-19T07:44:43.037455+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,848528041,8485280410108,6,6,300,150,3,2,6,success,,1.877,1.0,1.0,1.0,1.0,1.0,0,2,6,0,2,1.0,1,0,2,2,0,0,2,0,2,0,0,1461,125,1586,0.00061016,1.8646
20260819T074433Z,2026-08-19T07:44:44.062807+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,920829464,9208294640108,6,6,300,150,3,2,6,success,,1.019,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,6,0,1,1.0,0,0,1,1,0,0,2,0,1,0,0,731,74,805,0.00032204,1.008
20260819T074433Z,2026-08-19T07:44:43.895734+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,433882786,4338827860108,6,6,300,150,3,2,6,success,,1.98,0.8333333333333334,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,6,0,2,0.833333,0,0,2,1,1,0,1,1,2,0,0,1461,119,1580,0.00060138,1.968
20260819T074433Z,2026-08-19T07:44:44.950907+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1761685205,17616852050108,6,6,300,150,2,1,6,success,,1.979,0.9090909090909091,0.4,0.8,0.6666666666666666,0.7272727272727272,2,2,5,0,2,0.909091,0,0,2,2,0,0,2,0,2,0,0,1462,137,1599,0.000628,1.968
20260819T074433Z,2026-08-19T07:44:45.114982+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1170454109,11704541090209,8,8,300,150,3,2,8,success,,1.88,1.0,1.0,1.0,1.0,1.0,0,2,8,0,2,1.0,1,0,2,2,0,0,2,0,2,0,0,1464,125,1589,0.00061103,1.8632
20260819T074433Z,2026-08-19T07:44:44.698608+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,674912463,6749124630108,6,6,300,150,3,2,6,success,,2.803,1.0,1.0,1.0,1.0,1.0,0,2,6,0,2,1.0,1,0,3,3,0,0,3,0,3,0,0,2194,185,2379,0.00091231,2.7917
20260819T074433Z,2026-08-19T07:44:44.587954+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,1036482875,10364828750108,6,6,300,150,3,2,6,success,,3.987,1.0,1.0,1.0,1.0,1.0,0,2,6,0,2,1.0,1,0,4,4,0,0,4,0,4,0,0,2924,280,3204,0.00126477,3.9719
20260819T074433Z,2026-08-19T07:44:44.458425+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,424836758,4248367580108,6,6,300,150,2,1,6,success,,4.302,1.0,1.0,1.0,1.0,1.0,0,1,6,0,1,1.0,1,0,2,2,0,0,4,0,2,0,0,1445,107,1552,0.00035429,4.2874
20260819T074433Z,2026-08-19T07:44:45.911727+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1922145947,19221459470209,8,8,300,150,3,2,8,success,,4.034,0.9333333333333333,0.8,1.0,0.875,0.9333333333333333,1,2,7,0,2,0.933333,0,0,4,4,0,0,5,0,4,0,0,2921,301,3222,0.0012946,4.0118
20260819T074433Z,2026-08-19T07:44:47.032073+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,113229833,1132298330209,8,8,300,150,3,2,8,success,,3.122,1.0,1.0,1.0,1.0,1.0,0,2,8,0,2,1.0,1,0,3,3,0,0,3,0,3,0,0,2192,224,2416,0.00096876,3.1044
20260819T074433Z,2026-08-19T07:44:48.607217+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1528591101,15285911010209,8,8,300,150,2,1,8,success,,1.776,1.0,1.0,1.0,1.0,1.0,0,1,8,0,1,1.0,1,0,2,2,0,0,4,0,2,0,0,1460,104,1564,0.00057915,1.7505
20260819T074433Z,2026-08-19T07:44:50.411755+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,961883866,9618838660209,8,8,300,150,2,1,8,success,,0.015,0.9333333333333333,1.0,0.8571428571428571,0.75,0.7999999999999999,2,0,7,0,0,0.933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
20260819T074433Z,2026-08-19T07:44:47.543289+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,115210587,1152105870209,8,8,300,150,3,2,8,success,,3.024,0.9333333333333333,0.888888888888889,1.0,0.875,0.9333333333333333,1,2,7,0,2,0.933333,0,0,3,3,0,0,3,0,3,0,0,2188,213,2401,0.0009515,3.0025
20260819T074433Z,2026-08-19T07:44:46.965197+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,490919193,4909191930209,8,8,300,150,3,2,8,success,,3.767,0.7999999999999999,0.3333333333333333,0.7142857142857143,0.625,0.6666666666666666,4,2,7,0,2,0.8,0,0,4,4,0,0,4,1,4,0,0,2920,250,3170,0.00121973,3.7453
20260819T074433Z,2026-08-19T07:44:48.790092+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,2139245632,21392456320209,8,8,300,150,3,2,8,success,,2.193,1.0,1.0,1.0,1.0,1.0,0,2,8,0,2,1.0,1,0,2,2,0,0,4,0,2,0,0,1464,149,1613,0.00064613,2.1732
20260819T074433Z,2026-08-19T07:44:49.977790+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1013733486,10137334860209,8,8,300,150,3,2,8,success,,2.72,1.0,1.0,1.0,1.0,1.0,0,2,8,0,2,1.0,1,0,3,3,0,0,3,0,3,0,0,2192,187,2379,0.00091465,2.7023
20260819T074433Z,2026-08-19T07:44:50.183467+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1205066770,12050667700209,8,8,300,150,3,2,8,success,,2.794,0.8571428571428571,0.8,1.0,0.75,0.8571428571428571,2,2,6,0,2,0.857143,0,0,3,3,0,0,4,0,3,0,0,2192,173,2365,0.00089417,2.7752
20260819T074433Z,2026-08-19T07:44:50.447928+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1209483262,12094832620310,10,10,300,150,2,1,10,success,,2.774,1.0,1.0,1.0,1.0,1.0,0,1,10,0,1,1.0,1,0,2,2,0,0,3,0,2,0,0,1460,126,1586,0.00061133,2.7492
20260819T074433Z,2026-08-19T07:44:50.597153+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1409296086,14092960860310,10,10,300,150,4,3,10,success,,2.94,0.9473684210526316,1.0,0.7777777777777778,0.7,0.7368421052631577,3,2,9,0,2,0.947368,0,0,3,3,0,0,3,2,3,0,0,2195,198,2393,0.00093161,2.9085
20260819T074433Z,2026-08-19T07:44:50.765359+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1868687150,18686871500310,10,10,300,150,3,2,10,success,,3.034,0.888888888888889,0.8333333333333333,1.0,0.8,0.888888888888889,2,2,8,0,2,0.888889,0,0,3,3,0,0,4,0,3,0,0,2193,201,2394,0.00093541,3.0
20260819T074433Z,2026-08-19T07:44:51.012286+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1851410617,18514106170310,10,10,300,150,3,2,10,success,,4.112,1.0,1.0,1.0,1.0,1.0,0,2,10,0,2,1.0,1,0,4,4,0,0,5,0,4,0,0,2925,284,3209,0.00127091,4.0819
20260819T074433Z,2026-08-19T07:44:52.728852+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1511305649,15113056490310,10,10,300,150,2,1,10,success,,2.942,0.9473684210526316,0.9090909090909091,1.0,0.9,0.9473684210526316,1,1,9,0,1,0.947368,0,0,3,3,0,0,4,0,3,0,0,2193,199,2392,0.00093249,2.91
20260819T074433Z,2026-08-19T07:44:53.250675+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1971979182,19719791820310,10,10,300,150,4,3,10,success,,3.393,0.888888888888889,0.8333333333333333,0.875,0.7,0.7777777777777777,3,4,8,0,4,0.888889,0,0,4,3,1,0,4,1,4,0,0,2924,212,3136,0.00116532,3.3581
20260819T074433Z,2026-08-19T07:44:53.564725+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,672264874,6722648740310,10,10,300,150,4,3,10,success,,3.961,0.9473684210526316,0.6666666666666665,0.7777777777777778,0.7,0.7368421052631577,3,2,9,0,2,0.947368,0,0,4,4,0,0,4,0,4,0,0,2925,255,3180,0.0012285,3.918
20260819T074433Z,2026-08-19T07:44:53.009466+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1221181939,12211819390310,10,10,300,150,3,2,10,success,,4.52,0.9473684210526316,1.0,1.0,0.9,0.9473684210526316,1,2,9,0,2,0.947368,0,0,4,4,0,0,5,0,4,0,0,2923,301,3224,0.00129519,4.4789
20260819T074433Z,2026-08-19T07:44:55.156632+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1160858884,11608588840310,10,10,300,150,3,2,10,success,,2.706,0.9473684210526316,1.0,1.0,0.9,0.9473684210526316,1,2,9,0,2,0.947368,0,0,3,3,0,0,3,0,3,0,0,2194,190,2384,0.00091962,2.6791
20260819T074433Z,2026-08-19T07:44:53.835182+00:00,study1_local,local_llm_rule_z,oracle,llm,rule_z,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,3,1871593145,18715931450310,10,10,300,150,4,3,10,success,,5.308,1.0,1.0,1.0,1.0,1.0,0,3,10,0,3,1.0,1,0,5,5,0,0,8,0,5,0,0,3654,382,4036,0.00162747,5.2638
