run_id,arm,model_tag,prompt,level,seed,step,target,a,b,z,se,mu_obs,mu_int,truth,decision,correct,rationale
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,848528041,1,1,1,3,0.16507,0.10484,-0.00406,0.01325,b_to_a,b_to_a,1,"The z-statistic is less than 1.96, indicating no significant change in X_b's mean under intervention, suggesting the edge runs from X3 to X1."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,848528041,2,4,4,5,1.95539,0.09716,0.05916,-0.13084,b_to_a,b_to_a,1,"The z-statistic is slightly below the threshold of 1.96, indicating the mean shift is not statistically significant, so we orient the edge from X5 to X4."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,920829464,1,3,3,4,35.96326,0.13158,0.03911,4.77098,a_to_b,a_to_b,1,"The z-statistic of 35.963 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X3 -> X4."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,433882786,1,1,1,4,2.60917,0.09314,0.02381,0.26682,b_to_a,a_to_b,0,"The z-statistic indicates a significant shift in X_b's mean under intervention, suggesting a causal relationship from X1 to X4."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,433882786,2,2,2,3,1.04926,0.10691,-0.06966,-0.18183,b_to_a,b_to_a,1,"The z-statistic indicates the mean of X_b did not significantly change under intervention, suggesting no direct causal effect from X2 to X3, hence the edge runs from X3 to X2."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,1761685205,1,1,1,3,18.30647,0.1707,0.00236,-3.1225,a_to_b,a_to_b,1,"The z-statistic of 18.306 is much greater than 1.96, indicating a statistically significant change in X_b's mean under the intervention on X_a, thus supporting the direction X1 -> X3."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,1761685205,2,2,2,4,0.12132,0.10082,-0.02692,-0.03915,b_to_a,b_to_a,1,"The z-statistic is less than 1.96, indicating no significant change in X_b's mean under intervention, suggesting the edge runs from X_b to X_a."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,1170454109,1,2,2,6,26.41095,0.10574,0.16795,2.96069,a_to_b,a_to_b,1,"The z-statistic indicates a significant shift in X_b's mean under intervention, supporting the direction X2 -> X6."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,1170454109,2,3,3,7,29.65891,0.12139,-0.02207,-3.62243,a_to_b,a_to_b,1,"The z-statistic of 29.659 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X3 -> X7."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,674912463,1,1,1,3,39.44193,0.15878,0.04692,-6.2158,a_to_b,a_to_b,1,"The z-statistic indicates a significant shift in X_b's mean under the intervention on X_a, suggesting a causal relationship from X_a to X_b."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,674912463,1,1,1,4,0.33645,0.10043,-0.04837,-0.01458,b_to_a,b_to_a,1,"The z-statistic indicates no significant change in X_b's mean under intervention, suggesting the edge runs from X4 to X1."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,674912463,2,0,0,5,15.54781,0.11024,-0.03742,1.67662,a_to_b,a_to_b,1,"The z-statistic of 15.548 is much greater than 1.96, indicating a statistically significant change in X_b's mean under the intervention on X_a, thus supporting the direction X0 -> X5."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,1036482875,1,1,1,0,35.24428,0.28186,-0.50913,-10.44297,a_to_b,a_to_b,1,"The z-statistic indicates a significant shift in X_b's mean under the intervention on X_a, suggesting a causal relationship from X_a to X_b."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,1036482875,1,1,1,3,23.65011,0.1108,-0.1447,-2.76514,a_to_b,a_to_b,1,"The z-statistic of 23.65 is much greater than 1.96, indicating a statistically significant change in X_b's mean under the intervention on X_a, thus supporting the direction X1 -> X3."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,1036482875,1,1,1,4,19.89016,0.11085,-0.09931,-2.30418,a_to_b,a_to_b,1,"The z-statistic of 19.89 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X1 -> X4."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,1036482875,2,0,0,3,1.50305,0.13942,-0.1447,0.06485,b_to_a,b_to_a,1,"The z-statistic of 1.503 is less than the threshold of 1.96, indicating that the mean shift in X_b is not statistically significant under the intervention, suggesting the edge runs from X_b to X_a."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,424836758,1,2,2,3,35.80076,0.14171,0.07136,5.14467,a_to_b,a_to_b,1,"The z-statistic is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, which implies the edge runs from X_a to X_b."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,1,424836758,1,2,2,5,33.82862,0.1238,-0.03185,4.15619,a_to_b,a_to_b,1,"The z-statistic indicates a significant change in X_b's mean under intervention, supporting the direction X2 -> X5."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,1922145947,1,4,4,0,31.19437,0.12155,0.01735,-3.77421,a_to_b,a_to_b,1,"The z-statistic of 31.194 is much greater than 1.96, indicating a statistically significant change in X_b's mean under the intervention on X_a, thus supporting the direction X4 -> X0."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,1922145947,1,4,4,3,39.16225,0.14691,-0.09117,-5.8446,a_to_b,a_to_b,1,"The z-statistic of 39.162 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention, which implies the edge runs from X4 to X3."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,1922145947,1,4,4,7,35.68838,0.1364,0.0505,-4.81753,a_to_b,a_to_b,1,"The z-statistic of 35.688 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_4, which implies the edge runs from X_4 to X_7."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,1922145947,2,2,2,5,29.37982,0.10959,0.1627,-3.05694,a_to_b,a_to_b,1,"The z-statistic of 29.38 is much greater than 1.96, indicating a statistically significant change in X_b's mean under the intervention on X_a, thus supporting the direction X2 -> X5."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,113229833,1,6,6,0,26.13502,0.11558,0.09001,3.11077,a_to_b,a_to_b,1,"The z-statistic of 26.135 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X6 -> X0."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,113229833,1,6,6,2,37.76304,0.15769,0.0575,6.01248,a_to_b,a_to_b,1,"The z-statistic of 37.763 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X6 -> X2."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,113229833,2,1,1,7,1.04241,0.09551,0.02161,-0.07795,b_to_a,b_to_a,1,"The z-statistic of 1.042 is less than the threshold of 1.96, indicating that the mean shift in X_b is not statistically significant under the intervention, suggesting the edge runs from X7 to X1."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,1528591101,1,2,2,1,34.05764,0.13377,-0.19102,-4.74681,a_to_b,a_to_b,1,"The z-statistic indicates a significant change in X_b's mean under intervention, suggesting a causal link from X2 to X1."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,1528591101,1,2,2,6,25.97881,0.11203,0.05931,2.9696,a_to_b,a_to_b,1,"The z-statistic indicates a significant shift in X_b's mean under intervention, supporting the direction X2 -> X6."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,115210587,1,1,1,3,27.94303,0.12163,-0.00355,3.39512,a_to_b,a_to_b,1,"The z-statistic of 27.943 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, which implies the edge runs from X_a to X_b."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,115210587,1,1,1,7,0.13292,0.09925,-0.02865,-0.04184,b_to_a,b_to_a,1,"The z-statistic is less than 1.96, indicating no significant change in X_b's mean under intervention, suggesting the edge runs from X7 to X1."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,115210587,2,4,4,5,19.15284,0.11032,0.03801,-2.07489,a_to_b,a_to_b,1,"The z-statistic of 19.153 is much greater than 1.96, indicating a statistically significant change in X_b's mean under the intervention on X_a, thus supporting the direction X4 -> X5."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,490919193,1,0,0,2,33.06254,0.13247,-0.06881,4.31097,a_to_b,a_to_b,1,"The z-statistic indicates a significant shift in X_b's mean under the intervention on X_a, suggesting a causal relationship from X_a to X_b."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,490919193,1,0,0,3,0.08645,0.09481,-0.03939,-0.04758,b_to_a,b_to_a,1,"The z-statistic is less than 1.96, indicating no significant change in X_b's mean under intervention, suggesting the edge runs from X_b to X_a."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,490919193,1,0,0,7,42.20925,0.17742,-0.00653,7.48234,a_to_b,a_to_b,1,"The z-statistic of 42.209 is much greater than 1.96, indicating a statistically significant change in X_b's mean under the intervention on X_a, thus supporting the direction X0 -> X7."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,490919193,2,4,4,5,0.10857,0.10077,0.0136,0.00266,b_to_a,b_to_a,1,"The z-statistic is less than 1.96, indicating no significant mean shift, so the edge runs from X5 to X4."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,2139245632,1,1,1,2,38.60545,0.15818,-0.29913,5.80742,a_to_b,a_to_b,1,"The z-statistic of 38.605 is much greater than 1.96, indicating a statistically significant change in X_b's mean under the intervention on X_a, which implies the direction X1 -> X2."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,2139245632,2,5,5,7,27.92331,0.12255,0.12263,3.5446,a_to_b,a_to_b,1,"The z-statistic of 27.923 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X5 -> X7."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,1013733486,1,2,2,5,39.70505,0.13577,0.13567,5.52627,a_to_b,a_to_b,1,"The z-statistic indicates a significant change in X_b's mean under intervention, supporting the direction X2 -> X5."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,1013733486,1,2,2,7,34.2816,0.14097,0.12113,4.95396,a_to_b,a_to_b,1,"The z-statistic of 34.282 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X2 -> X7."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,1013733486,2,0,0,4,0.57644,0.09889,0.01494,0.07195,b_to_a,b_to_a,1,"The z-statistic is less than 1.96, indicating no significant change in X_b's mean under intervention, suggesting the edge runs from X_b to X_a."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,1205066770,1,1,1,5,0.4908,0.10636,0.02296,-0.02924,b_to_a,b_to_a,1,"The z-statistic of 0.491 is below the threshold of 1.96, indicating no significant mean shift; thus, the edge runs from X5 to X1."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,1205066770,1,1,1,7,40.71432,0.19828,0.12219,8.19521,a_to_b,a_to_b,1,"The z-statistic indicates a significant change in X_b's mean under intervention, supporting the direction X1 -> X7."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,2,1205066770,2,3,3,4,0.40183,0.10452,0.01626,0.05826,b_to_a,b_to_a,1,"The z-statistic is less than 1.96, indicating no significant mean shift, so the edge runs from X4 to X3."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1209483262,1,6,6,0,20.90837,0.10596,-0.04195,2.1735,a_to_b,a_to_b,1,"The z-statistic indicates a significant change in X_b's mean under intervention, supporting the direction X6 -> X0."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1209483262,1,6,6,5,37.46182,0.13929,0.09595,-5.12213,a_to_b,a_to_b,1,"The z-statistic of 37.462 is much greater than 1.96, indicating a statistically significant change in X_b's mean under the intervention on X_a, thus supporting the direction X6 -> X5."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1409296086,1,2,2,8,32.02744,0.33594,0.22593,10.98515,a_to_b,a_to_b,1,"The z-statistic indicates a significant change in X_b's mean under intervention, supporting the direction X2 -> X8."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1409296086,2,7,7,0,35.18761,0.13233,-0.01775,-4.67404,a_to_b,a_to_b,1,"The z-statistic of 35.188 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X7 -> X0."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1409296086,2,7,7,6,31.01015,0.13138,-0.02656,4.04747,a_to_b,a_to_b,1,"The z-statistic of 31.01 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X7 -> X6."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1868687150,1,0,0,1,1.31925,0.10199,0.13872,0.00417,b_to_a,b_to_a,1,"The z-statistic of 1.319 is less than the threshold of 1.96, indicating that the mean shift in X_b is not statistically significant under the intervention, suggesting the edge runs from X_b to X_a."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1868687150,1,0,0,9,33.62686,0.13009,0.14479,-4.22963,a_to_b,a_to_b,1,"The z-statistic indicates a significant shift in X_b's mean under intervention, supporting the direction X0 -> X9."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1868687150,2,2,2,7,38.0785,0.15122,0.01892,5.77718,a_to_b,a_to_b,1,"The z-statistic of 38.079 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X2 -> X7."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1851410617,1,9,9,0,19.1471,0.19279,-0.01037,-3.70177,a_to_b,a_to_b,1,"The z-statistic of 19.147 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_9, thus supporting the direction X_9 -> X_0."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1851410617,1,9,9,1,0.7664,0.10179,-0.01356,0.06445,b_to_a,b_to_a,1,"The z-statistic of 0.766 is less than the threshold of 1.96, indicating no significant mean shift; thus, the edge runs from X1 to X9."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1851410617,1,9,9,3,45.70344,0.23412,0.04731,10.74761,a_to_b,a_to_b,1,"The z-statistic of 45.703 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X9 -> X3."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1851410617,2,2,2,5,0.52947,0.10253,0.03955,-0.01473,b_to_a,b_to_a,1,"The z-statistic of 0.529 is below the threshold of 1.96, indicating no significant mean shift; thus, the edge runs from X5 to X2."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1511305649,1,5,5,2,37.14649,0.1385,-0.05753,5.08726,a_to_b,a_to_b,1,"The z-statistic of 37.146 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X5 -> X2."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1511305649,1,5,5,3,31.62465,0.13301,-0.06735,4.139,a_to_b,a_to_b,1,"The z-statistic indicates a significant shift in X_b's mean under intervention, supporting the direction X5 -> X3."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1511305649,1,5,5,7,35.62926,0.13256,-0.12209,4.601,a_to_b,a_to_b,1,"The z-statistic of 35.629 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X5 -> X7."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1971979182,1,5,5,6,22.78899,0.11724,-0.06929,-2.74104,a_to_b,b_to_a,0,"The z-statistic indicates a significant shift in X_b's mean under intervention, suggesting X5 -> X6 is the correct direction."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1971979182,2,6,6,9,30.11445,0.28188,0.05747,-8.43124,a_to_b,a_to_b,1,"The z-statistic indicates a significant shift in X_b's mean under the intervention on X_a, supporting the direction X6 -> X9."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1971979182,3,0,0,4,22.62866,0.10641,-0.11183,-2.51983,a_to_b,a_to_b,1,"The z-statistic indicates a significant change in X_b's mean under intervention, supporting the direction X0 -> X4."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1971979182,4,2,2,3,0.1706,0.10095,-0.05197,-0.06919,b_to_a,b_to_a,1,"The z-statistic indicates no significant change in X_b's mean under intervention, suggesting the edge runs from X_b to X_a."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,672264874,1,4,4,2,41.95058,0.14527,-0.01472,6.07937,a_to_b,a_to_b,1,"The z-statistic of 41.951 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X4 -> X2."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,672264874,1,4,4,3,30.35524,0.12406,0.03689,3.80275,a_to_b,a_to_b,1,"The z-statistic of 30.355 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X4 -> X3."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,672264874,1,4,4,9,39.9716,0.15197,0.05182,6.12623,a_to_b,a_to_b,1,"The z-statistic indicates a significant shift in X_b's mean under intervention, supporting the direction X4 -> X9."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,672264874,2,1,1,8,0.55256,0.1055,-0.04544,0.01285,b_to_a,b_to_a,1,"The z-statistic is less than 1.96, indicating no significant mean shift, so the edge runs from X8 to X1."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1221181939,1,2,2,3,40.47376,0.14078,-0.12793,5.57005,a_to_b,a_to_b,1,"The z-statistic of 40.474 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X2 -> X3."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1221181939,1,2,2,7,31.93391,0.13323,0.14582,-4.10889,a_to_b,a_to_b,1,"The z-statistic of 31.934 is much greater than 1.96, indicating a statistically significant change in X_b's mean under the intervention on X_a, thus supporting the direction X_a -> X_b."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1221181939,1,2,2,8,37.56806,0.14792,0.10608,-5.45117,a_to_b,a_to_b,1,"The z-statistic of 37.568 is much greater than 1.96, indicating a significant shift in X_b's mean under the intervention on X_a, thus supporting the direction X2 -> X8."
20260819T074433Z,local_llm_rule_z,qwen3-coder-30b-a3b-instruct,rule_z,3,1221181939,2,4,4,5,0.94876,0.0929,0.01313,-0.07501,b_to_a,b_to_a,1,"The z-statistic of 0.949 is less than the threshold of 1.96, indicating that the mean of X_b did not significantly change under the intervention on X_a, suggesting the edge runs from X5 to X4."
