run_id,arm,model_tag,prompt,level,seed,step,target,a,b,z,se,mu_obs,mu_int,truth,decision,correct,rationale
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,2,1528591101,1,2,2,6,25.97881,0.11203,0.05931,2.9696,a_to_b,a_to_b,1,"The intervention on X2 caused a significant increase in X6's mean, indicating that X2 influences X6."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1209483262,1,6,6,0,20.90837,0.10596,-0.04195,2.1735,a_to_b,a_to_b,1,"The intervention on X6 caused a positive change in X0's mean, indicating that X6 influences X0."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1209483262,1,6,6,5,37.46182,0.13929,0.09595,-5.12213,a_to_b,b_to_a,0,"The intervention on X6 caused a decrease in X5's mean, indicating X6 influences X5."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,1,1761685205,1,1,1,3,18.30647,0.1707,0.00236,-3.1225,a_to_b,a_to_b,1,"The intervention on X1 caused a decrease in X3's mean, indicating that X1 influences X3."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,1,1761685205,2,2,2,4,0.12132,0.10082,-0.02692,-0.03915,b_to_a,a_to_b,0,"The intervention on X2 caused a change in the mean of X4, indicating that X2 influences X4."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,2,1013733486,1,2,2,5,39.70505,0.13577,0.13567,5.52627,a_to_b,a_to_b,1,"Under intervention on X2, the mean of X5 shifted from 0.1357 to 5.5263, indicating that X2 influences X5."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,2,1013733486,1,2,2,7,34.2816,0.14097,0.12113,4.95396,a_to_b,b_to_a,0,"The intervention on X2 caused a significant shift in the mean of X7, indicating that X2 influences X7."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,2,1013733486,2,0,0,4,0.57644,0.09889,0.01494,0.07195,b_to_a,a_to_b,0,"The intervention on X0 caused a change in the mean of X4, indicating that X0 influences X4."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,2,1205066770,1,1,1,5,0.4908,0.10636,0.02296,-0.02924,b_to_a,a_to_b,0,"The mean of X_b decreased after a hard intervention on X_a, indicating that X_a influences X_b."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,2,1205066770,1,1,1,7,40.71432,0.19828,0.12219,8.19521,a_to_b,a_to_b,1,"The intervention on X1 caused a significant increase in X7's mean, indicating that X1 influences X7."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,2,1205066770,2,3,3,4,0.40183,0.10452,0.01626,0.05826,b_to_a,a_to_b,0,"Under intervention on X3, the mean of X4 increased, indicating that X3 influences X4."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,2,2139245632,1,1,1,2,38.60545,0.15818,-0.29913,5.80742,a_to_b,b_to_a,0,"The intervention on X1 caused a significant increase in X2's mean, indicating that X1 is a cause of X2."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,2,2139245632,2,5,5,7,27.92331,0.12255,0.12263,3.5446,a_to_b,a_to_b,1,"The intervention on X5 caused a decrease in the mean of X7, indicating that X5 influences X7."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,2,2139245632,3,0,0,2,1.35805,0.23342,-0.29913,0.01786,b_to_a,a_to_b,0,"The intervention on X0 caused a change in the mean of X2, indicating that X0 influences X2."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1409296086,1,2,2,8,32.02744,0.33594,0.22593,10.98515,a_to_b,a_to_b,1,"The intervention on X2 caused a significant increase in X8's mean, indicating that X2 influences X8."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1409296086,2,7,7,0,35.18761,0.13233,-0.01775,-4.67404,a_to_b,b_to_a,0,"The intervention on X7 caused a decrease in the mean of X0, indicating that X7 influences X0."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1409296086,2,7,7,6,31.01015,0.13138,-0.02656,4.04747,a_to_b,a_to_b,1,"The intervention on X7 caused a significant increase in X_b's mean, indicating that X7 influences X6."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1868687150,1,0,0,1,1.31925,0.10199,0.13872,0.00417,b_to_a,a_to_b,0,"The mean of X_b decreased from 0.1387 to 0.0042 after a hard intervention on X_a, indicating that X_a influences X_b."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1868687150,1,0,0,9,33.62686,0.13009,0.14479,-4.22963,a_to_b,a_to_b,1,"The intervention on X0 caused a decrease in the mean of X9, indicating that X0 influences X9."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1868687150,2,2,2,7,38.0785,0.15122,0.01892,5.77718,a_to_b,a_to_b,1,"The intervention on X2 caused a significant increase in X7's mean, indicating that X2 influences X7."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1511305649,1,5,5,2,37.14649,0.1385,-0.05753,5.08726,a_to_b,a_to_b,1,"The intervention on X5 caused a significant increase in X_b's mean, indicating that X5 influences X2."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1511305649,1,5,5,3,31.62465,0.13301,-0.06735,4.139,a_to_b,a_to_b,1,"The intervention on X5 caused a significant increase in X3's mean, indicating that X5 influences X3."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1511305649,1,5,5,7,35.62926,0.13256,-0.12209,4.601,a_to_b,a_to_b,1,"In a linear-Gaussian DAG, a hard intervention on X_a changes the mean of X_b if and only if X_a is a parent of X_b. Since the mean of X_b increased from -0.1221 to 4.601 after intervening on X5, the direction is X5 -> X7."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1851410617,1,9,9,0,19.1471,0.19279,-0.01037,-3.70177,a_to_b,b_to_a,0,"The intervention on X9 caused a decrease in the mean of X0, indicating that X9 influences X0, hence the edge is X0 -> X9."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1851410617,1,9,9,1,0.7664,0.10179,-0.01356,0.06445,b_to_a,a_to_b,0,"The intervention on X9 caused a change in the mean of X1, indicating that X9 influences X1."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1851410617,1,9,9,3,45.70344,0.23412,0.04731,10.74761,a_to_b,a_to_b,1,"The intervention on X9 caused a significant increase in X3's mean, indicating that X9 influences X3."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1851410617,2,2,2,5,0.52947,0.10253,0.03955,-0.01473,b_to_a,a_to_b,0,"The intervention on X2 caused a decrease in the mean of X5, indicating that X2 influences X5."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1221181939,1,2,2,3,40.47376,0.14078,-0.12793,5.57005,a_to_b,a_to_b,1,"The intervention on X2 caused a significant increase in X3's mean, indicating that X2 influences X3."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1221181939,1,2,2,7,31.93391,0.13323,0.14582,-4.10889,a_to_b,a_to_b,1,"The intervention on X2 caused a decrease in Xb's mean, indicating X2 influences Xb."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1221181939,1,2,2,8,37.56806,0.14792,0.10608,-5.45117,a_to_b,a_to_b,1,"The intervention on X2 caused a decrease in X8's mean, indicating that X2 influences X8."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1221181939,2,4,4,5,0.94876,0.0929,0.01313,-0.07501,b_to_a,b_to_a,1,"The mean of X5 decreases from 0.0131 to -0.075 after a hard intervention on X4, indicating that X4 is a cause of X5."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1971979182,1,5,5,6,22.78899,0.11724,-0.06929,-2.74104,a_to_b,b_to_a,0,"The intervention on X5 caused a decrease in the mean of X6, indicating that X5 influences X6, hence the direction is X5 -> X6."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1971979182,2,6,6,9,30.11445,0.28188,0.05747,-8.43124,a_to_b,b_to_a,0,"The mean of X9 decreases from 0.0575 to -8.4312 after a hard intervention on X6, indicating that X9 is downstream of X6."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1971979182,3,0,0,4,22.62866,0.10641,-0.11183,-2.51983,a_to_b,a_to_b,1,"The intervention on X0 caused a decrease in X_b's mean, indicating X0 influences X_b."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1971979182,4,2,2,3,0.1706,0.10095,-0.05197,-0.06919,b_to_a,a_to_b,0,"Under intervention on X2, the mean of X3 remains nearly identical, suggesting X2 influences X3 rather than the reverse."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,672264874,1,4,4,2,41.95058,0.14527,-0.01472,6.07937,a_to_b,a_to_b,1,"The intervention on X4 caused a significant increase in X2's mean, indicating that X4 influences X2."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,672264874,1,4,4,3,30.35524,0.12406,0.03689,3.80275,a_to_b,a_to_b,1,"The intervention on X4 caused a significant increase in X3's mean, indicating that X4 influences X3."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,672264874,1,4,4,9,39.9716,0.15197,0.05182,6.12623,a_to_b,b_to_a,0,"The intervention on X4 caused a significant increase in X9's mean, indicating that X4 is influenced by X9, hence the direction is X9 -> X4."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,672264874,2,1,1,8,0.55256,0.1055,-0.04544,0.01285,b_to_a,a_to_b,0,"The intervention on X1 caused a change in the mean of X8, indicating that X1 influences X8."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1160858884,1,3,3,4,30.25547,0.12515,-0.09455,-3.88094,a_to_b,a_to_b,1,"The intervention on X3 caused a decrease in X4's mean, indicating that X3 influences X4."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1160858884,1,3,3,8,1.02112,0.10478,-0.01788,-0.12486,b_to_a,a_to_b,0,"The intervention on X3 caused a decrease in the mean of X8, indicating that X3 influences X8."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1160858884,2,1,1,5,0.21109,0.09615,0.09609,0.07579,b_to_a,a_to_b,0,"The mean of X5 decreases from 0.0961 to 0.0758 after a hard intervention on X1, indicating that X1 influences X5."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1871593145,1,6,6,4,24.0143,0.11679,-0.08706,-2.89171,a_to_b,b_to_a,0,"The intervention on X6 caused a decrease in the mean of X4, indicating that X6 influences X4, thus the edge is X6 -> X4."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1871593145,1,6,6,7,24.82353,0.11762,0.04339,-2.87631,a_to_b,b_to_a,0,"The mean of X_b decreased after a hard intervention on X_a, indicating that X_a is a cause of X_b."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1871593145,1,6,6,9,31.63893,0.13269,0.03601,4.23433,a_to_b,a_to_b,1,"The intervention on X6 caused a significant increase in X9's mean, indicating that X6 influences X9."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1871593145,2,5,5,1,23.22817,0.38763,-0.0824,-9.08637,a_to_b,b_to_a,0,"The intervention on X5 caused a decrease in the mean of X1, indicating that X5 influences X1."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1871593145,2,5,5,7,0.55896,0.13391,0.04339,-0.03146,b_to_a,a_to_b,0,"Under intervention on X5, the mean of X7 decreased, indicating that X5 influences X7."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1871593145,3,2,2,4,0.1795,0.13305,-0.08706,-0.06317,b_to_a,a_to_b,0,"Under intervention on X2, the mean of X4 changes, indicating that the edge is directed from X2 to X4."
20260819T074316Z,local_llm_stats,qwen3-coder-30b-a3b-instruct,stats,3,1871593145,4,3,3,8,16.13861,0.10609,0.00175,-1.71033,a_to_b,a_to_b,1,"The intervention on X3 caused a decrease in the mean of X8, indicating that X3 influences X8."
