run_id,timestamp_utc,study,arm,selector,readout,prompt,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,status,error,wall_sec,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,interventions_used,submit_directed,submit_undirected,steps_taken,pc_skeleton_f1_ceiling,pc_truth_in_class,belief_undirected_final,decisions,decisions_correct,decisions_wrong,decisions_abstain,orientations_correct,orientations_wrong,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,total_tokens,cost_usd,llm_latency_sec
20260819T074532Z,2026-08-19T07:45:32.964205+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,0,295485567,2954855670007,4,4,300,150,3,2,4,success,,11.29,1.0,1.0,1.0,1.0,1.0,0,2,4,0,2,1.0,1,0,4,4,0,0,4,0,4,0,0,1611,179,1790,0.00034905,6.1044
20260819T074532Z,2026-08-19T07:45:43.144884+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1343008841,13430088410108,6,6,300,150,2,1,6,success,,1.766,0.9090909090909091,1.0,1.0,0.8333333333333334,0.9090909090909091,1,1,5,0,1,0.909091,0,0,2,2,0,0,2,0,2,0,0,807,76,883,0.00016665,1.7538
20260819T074532Z,2026-08-19T07:45:43.601921+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,848528041,8485280410108,6,6,300,150,3,2,6,success,,2.05,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,2,6,0,2,1.0,1,0,2,1,1,0,1,1,2,0,0,807,85,892,0.00017205,2.0379
20260819T074532Z,2026-08-19T07:45:43.905115+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,433882786,4338827860108,6,6,300,150,3,2,6,success,,1.811,0.8333333333333334,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,6,0,2,0.833333,0,0,2,1,1,0,1,1,2,0,0,807,85,892,0.00017205,1.7993
20260819T074532Z,2026-08-19T07:45:44.285002+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,424836758,4248367580108,6,6,300,150,2,1,6,success,,1.969,1.0,1.0,1.0,1.0,1.0,0,1,6,0,1,1.0,1,0,2,2,0,0,4,0,2,0,0,807,94,901,0.00017745,1.9536
20260819T074532Z,2026-08-19T07:45:42.813942+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1004126917,10041269170108,6,6,300,150,3,2,6,success,,3.925,0.9090909090909091,1.0,0.6,0.5,0.5454545454545454,3,1,5,0,1,0.909091,0,0,2,2,0,0,2,0,2,0,0,805,100,905,0.00018075,3.9091
20260819T074532Z,2026-08-19T07:45:44.063426+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,920829464,9208294640108,6,6,300,150,3,2,6,success,,3.614,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,6,0,1,1.0,0,0,1,1,0,0,2,0,1,0,0,402,46,448,8.79e-05,3.6036
20260819T074532Z,2026-08-19T07:45:45.741851+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1761685205,17616852050108,6,6,300,150,2,1,6,success,,2.211,0.9090909090909091,0.0,0.6,0.5,0.5454545454545454,3,2,5,0,2,0.909091,0,0,2,1,1,0,1,1,2,0,0,808,95,903,0.0001782,2.199
20260819T074532Z,2026-08-19T07:45:46.278854+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1170454109,11704541090209,8,8,300,150,3,2,8,success,,2.42,1.0,1.0,0.875,0.875,0.875,1,2,8,0,2,1.0,1,0,2,1,1,0,1,1,2,0,0,808,85,893,0.0001722,2.4019
20260819T074532Z,2026-08-19T07:45:45.678279+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,674912463,6749124630108,6,6,300,150,3,2,6,success,,3.169,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,2,6,0,2,1.0,1,0,3,2,1,0,2,1,3,0,0,1212,142,1354,0.000267,3.158
20260819T074532Z,2026-08-19T07:45:44.939467+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,1,1036482875,10364828750108,6,6,300,150,3,2,6,success,,4.029,1.0,1.0,0.5,0.5,0.5,3,2,6,0,2,1.0,1,0,4,1,3,0,1,3,4,0,0,1616,167,1783,0.0003426,4.0136
20260819T074532Z,2026-08-19T07:45:48.875461+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1528591101,15285911010209,8,8,300,150,2,1,8,success,,1.891,1.0,1.0,0.875,0.875,0.875,1,1,8,0,1,1.0,1,0,2,1,1,0,3,1,2,0,0,805,85,890,0.00017175,1.8643
20260819T074532Z,2026-08-19T07:45:47.978801+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,113229833,1132298330209,8,8,300,150,3,2,8,success,,2.873,1.0,1.0,1.0,1.0,1.0,0,2,8,0,2,1.0,1,0,3,3,0,0,3,0,3,0,0,1208,131,1339,0.0002598,2.8553
20260819T074532Z,2026-08-19T07:45:48.998182+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,2139245632,21392456320209,8,8,300,150,3,2,8,success,,2.325,1.0,1.0,1.0,1.0,1.0,0,2,8,0,2,1.0,1,0,2,2,0,0,4,0,2,0,0,807,91,898,0.00017565,2.3064
20260819T074532Z,2026-08-19T07:45:51.350857+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,961883866,9618838660209,8,8,300,150,2,1,8,success,,0.017,0.9333333333333333,1.0,0.8571428571428571,0.75,0.7999999999999999,2,0,7,0,0,0.933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
20260819T074532Z,2026-08-19T07:45:48.724866+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,115210587,1152105870209,8,8,300,150,3,2,8,success,,3.012,0.9333333333333333,0.888888888888889,0.8571428571428571,0.75,0.7999999999999999,2,2,7,0,2,0.933333,0,0,3,2,1,0,2,1,3,0,0,1212,137,1349,0.000264,2.9905
20260819T074532Z,2026-08-19T07:45:46.765233+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1922145947,19221459470209,8,8,300,150,3,2,8,success,,5.078,0.9333333333333333,0.8,0.2857142857142857,0.25,0.26666666666666666,6,3,7,0,3,0.933333,0,0,5,0,5,0,0,5,5,0,0,2022,205,2227,0.0004263,5.0555
20260819T074532Z,2026-08-19T07:45:47.703135+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,490919193,4909191930209,8,8,300,150,3,2,8,success,,4.604,0.7999999999999999,0.3333333333333333,0.7142857142857143,0.625,0.6666666666666666,4,2,7,0,2,0.8,0,0,4,4,0,0,4,1,4,0,0,1613,163,1776,0.00033975,4.5835
20260819T074532Z,2026-08-19T07:45:51.388664+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1209483262,12094832620310,10,10,300,150,2,1,10,success,,1.885,1.0,1.0,0.9,0.9,0.9,1,1,10,0,1,1.0,1,0,2,1,1,0,2,1,2,0,0,805,84,889,0.00017115,1.861
20260819T074532Z,2026-08-19T07:45:50.793353+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1013733486,10137334860209,8,8,300,150,3,2,8,success,,2.896,1.0,1.0,1.0,1.0,1.0,0,2,8,0,2,1.0,1,0,3,3,0,0,3,0,3,0,0,1207,131,1338,0.00025965,2.8784
20260819T074532Z,2026-08-19T07:45:50.879932+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1205066770,12050667700209,8,8,300,150,3,2,8,success,,3.231,0.8571428571428571,0.8,0.8333333333333334,0.625,0.7142857142857143,3,2,6,0,2,0.857143,0,0,3,2,1,0,3,1,3,0,0,1208,132,1340,0.0002604,3.2118
20260819T074532Z,2026-08-19T07:45:51.879959+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1868687150,18686871500310,10,10,300,150,3,2,10,success,,3.9,0.888888888888889,0.8333333333333333,0.875,0.7,0.7777777777777777,3,2,8,0,2,0.888889,0,0,3,2,1,0,3,1,3,0,0,1210,150,1360,0.0002715,3.8669
20260819T074532Z,2026-08-19T07:45:51.767450+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1409296086,14092960860310,10,10,300,150,4,3,10,success,,4.257,0.9473684210526316,1.0,0.6666666666666666,0.6,0.631578947368421,4,2,9,0,2,0.947368,0,0,3,2,1,0,2,3,3,0,0,1211,147,1358,0.00026985,4.2269
20260819T074532Z,2026-08-19T07:45:52.338807+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1851410617,18514106170310,10,10,300,150,3,2,10,success,,5.063,1.0,1.0,0.7,0.7,0.7,3,2,10,0,2,1.0,1,0,4,2,2,0,2,3,4,0,0,1614,178,1792,0.0003489,5.0349
20260819T074532Z,2026-08-19T07:45:53.300085+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1511305649,15113056490310,10,10,300,150,2,1,10,success,,4.271,0.9473684210526316,0.9090909090909091,1.0,0.9,0.9473684210526316,1,1,9,0,1,0.947368,0,0,3,3,0,0,4,0,3,0,0,1210,139,1349,0.0002649,4.2389
20260819T074532Z,2026-08-19T07:45:54.138902+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1971979182,19719791820310,10,10,300,150,4,3,10,success,,4.406,0.888888888888889,0.5454545454545454,0.5714285714285714,0.4,0.47058823529411764,6,4,7,1,4,0.888889,0,1,4,1,3,0,1,3,4,0,0,1616,164,1780,0.0003408,4.3712
20260819T074532Z,2026-08-19T07:45:53.716347+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1221181939,12211819390310,10,10,300,150,3,2,10,success,,6.378,0.9473684210526316,1.0,0.7777777777777778,0.7,0.7368421052631577,3,3,9,0,3,0.947368,0,0,5,3,2,0,3,2,5,0,0,2016,212,2228,0.0004296,6.3369
20260819T074532Z,2026-08-19T07:45:55.809914+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,672264874,6722648740310,10,10,300,150,4,3,10,success,,4.383,0.9473684210526316,0.6666666666666665,0.7777777777777778,0.7,0.7368421052631577,3,2,9,0,2,0.947368,0,0,4,4,0,0,4,0,4,0,0,1613,183,1796,0.00035175,4.3423
20260819T074532Z,2026-08-19T07:45:57.430220+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1160858884,11608588840310,10,10,300,150,3,2,10,success,,3.258,0.9473684210526316,1.0,0.8888888888888888,0.8,0.8421052631578948,2,2,9,0,2,0.947368,0,0,3,2,1,0,2,1,3,0,0,1213,114,1327,0.00025035,3.2303
20260819T074532Z,2026-08-19T07:45:56.061255+00:00,study1_local,local_llm_rule,oracle,llm,rule,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,3,1871593145,18715931450310,10,10,300,150,4,3,10,success,,7.756,1.0,1.0,0.5555555555555556,0.5,0.5263157894736842,5,4,9,1,4,1.0,1,1,7,3,4,0,3,4,7,0,0,2828,320,3148,0.0006162,7.7096
