run_id,arm,model_tag,level,seed,step,target,value,n_hypotheses,entropy_before_nats,entropy_after_nats,entropy_drop_nats,map_weight_after,map_directed_f1_after,truth_rank_after,edges_resolved,undirected_after,selector_meta
20260816T142838Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,295485567,1,2,6.056,32,1.79221,0.0,1.79221,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.15135, ""eig_by_target"": {""0"": 0.45101, ""1"": 0.63696, ""2"": 1.15135, ""3"": 0.89633, ""4"": 0.45101, ""5"": 0.45101}}"
20260816T142838Z,probe,qwen3-coder-30b-a3b-instruct,1,295485567,1,2,6.056,32,1.79221,0.0,1.79221,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.15135, ""eig_by_target"": {""0"": 0.45101, ""1"": 0.63696, ""2"": 1.15135, ""3"": 0.89633, ""4"": 0.45101, ""5"": 0.45101}}"
20260816T142838Z,probe_repair_only,gpt-4o-mini-2024-07-18,1,325160078,1,4,2.7965,48,2.60643,0.3098,2.29663,0.92969,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.80301, ""eig_by_target"": {""0"": 1.06637, ""2"": 1.04494, ""3"": 0.84042, ""4"": 1.80301, ""5"": 1.42039}}"
20260816T142838Z,probe_repair_only,gpt-4o-mini-2024-07-18,1,325160078,2,5,4.5009,48,0.3098,0.03786,0.27194,0.9945,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.29771, ""eig_by_target"": {""0"": 0.12509, ""2"": 0.12115, ""5"": 0.29771}}"
20260816T142838Z,probe,qwen3-coder-30b-a3b-instruct,1,325160078,1,4,2.7965,48,3.07584,1.10625,1.96958,0.59007,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.04489, ""eig_by_target"": {""0"": 1.20104, ""2"": 0.98502, ""3"": 0.98413, ""4"": 2.04489, ""5"": 1.55385}}"
20260816T142838Z,probe,qwen3-coder-30b-a3b-instruct,1,325160078,2,3,4.0618,48,1.10625,0.70736,0.39889,0.73769,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.50992, ""eig_by_target"": {""0"": 0.48229, ""2"": 0.09365, ""3"": 0.50992, ""5"": 0.33991}}"
20260816T142838Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,325160078,1,4,2.7965,48,3.07584,1.10625,1.96958,0.59007,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.04489, ""eig_by_target"": {""0"": 1.20104, ""2"": 0.98502, ""3"": 0.98413, ""4"": 2.04489, ""5"": 1.55385}}"
20260816T142838Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,325160078,2,3,4.0618,48,1.10625,0.70736,0.39889,0.73769,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.50992, ""eig_by_target"": {""0"": 0.48229, ""2"": 0.09365, ""3"": 0.50992, ""5"": 0.33991}}"
20260816T142838Z,probe,gpt-4o-mini-2024-07-18,1,325160078,1,4,2.7965,48,2.60643,0.3098,2.29663,0.92969,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.80301, ""eig_by_target"": {""0"": 1.06637, ""2"": 1.04494, ""3"": 0.84042, ""4"": 1.80301, ""5"": 1.42039}}"
20260816T142838Z,probe,gpt-4o-mini-2024-07-18,1,325160078,2,5,4.5009,48,0.3098,0.03786,0.27194,0.9945,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.29771, ""eig_by_target"": {""0"": 0.12509, ""2"": 0.12115, ""5"": 0.29771}}"
20260816T142838Z,probe_skel_only,none,1,325160078,1,4,2.7965,48,1.61243,0.0,1.61243,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.26586, ""eig_by_target"": {""0"": 0.3407, ""2"": 0.57265, ""3"": 0.34167, ""4"": 1.26586, ""5"": 1.15467}}"
20260816T142838Z,probe_repair_only,gpt-4o-mini-2024-07-18,1,1719885688,1,1,3.2164,48,2.77395,0.16013,2.61381,0.97322,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.90459, ""eig_by_target"": {""0"": 1.17112, ""1"": 1.90459, ""2"": 1.90382, ""3"": 1.11746, ""4"": 0.94082, ""5"": 0.97922}}"
20260816T142838Z,probe_repair_only,gpt-4o-mini-2024-07-18,1,1719885688,2,0,5.8847,48,0.16013,1.05042,-0.89028,0.55629,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.16013, ""eig_by_target"": {""0"": 0.16013, ""1"": 0.14879, ""2"": 0.08363, ""3"": 0.15885, ""4"": 0.16013, ""5"": 0.1598}}"
20260816T142838Z,probe_repair_only,gpt-4o-mini-2024-07-18,1,1719885688,3,1,3.2164,48,1.05042,0.88067,0.16975,0.7076,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.5578, ""eig_by_target"": {""0"": 0.07963, ""1"": 0.5578, ""2"": 0.21869, ""3"": 0.22676}}"
20260816T142838Z,probe,gpt-4o-mini-2024-07-18,1,1719885688,1,1,3.2164,48,2.77395,0.16013,2.61381,0.97322,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.90459, ""eig_by_target"": {""0"": 1.17112, ""1"": 1.90459, ""2"": 1.90382, ""3"": 1.11746, ""4"": 0.94082, ""5"": 0.97922}}"
20260816T142838Z,probe,gpt-4o-mini-2024-07-18,1,1719885688,2,0,5.8847,48,0.16013,1.05042,-0.89028,0.55629,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.16013, ""eig_by_target"": {""0"": 0.16013, ""1"": 0.14879, ""2"": 0.08363, ""3"": 0.15885, ""4"": 0.16013, ""5"": 0.1598}}"
20260816T142838Z,probe,gpt-4o-mini-2024-07-18,1,1719885688,3,1,3.2164,48,1.05042,0.88067,0.16975,0.7076,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.5578, ""eig_by_target"": {""0"": 0.07963, ""1"": 0.5578, ""2"": 0.21869, ""3"": 0.22676}}"
20260816T142838Z,probe_skel_only,none,1,1719885688,1,1,3.2164,32,1.33782,0.1566,1.18122,0.96352,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.31126, ""eig_by_target"": {""0"": 0.64467, ""1"": 1.31126, ""2"": 1.22714, ""3"": 0.59777, ""4"": 0.62934, ""5"": 0.60375}}"
20260816T142838Z,probe_skel_only,none,1,1719885688,2,0,5.8847,32,0.1566,0.0,0.1566,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.1566, ""eig_by_target"": {""0"": 0.1566, ""4"": 0.15625, ""5"": 0.1566}}"
20260816T142838Z,probe,qwen3-coder-30b-a3b-instruct,1,1719885688,1,1,3.2164,48,2.85353,0.16069,2.69285,0.97317,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.87586, ""eig_by_target"": {""0"": 1.43388, ""1"": 1.87586, ""2"": 1.62425, ""3"": 1.18751, ""4"": 0.87536, ""5"": 0.86582}}"
20260816T142838Z,probe,qwen3-coder-30b-a3b-instruct,1,1719885688,2,0,5.8847,48,0.16069,1.05042,-0.88973,0.55629,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.16069, ""eig_by_target"": {""0"": 0.16069, ""1"": 0.14934, ""2"": 0.08372, ""3"": 0.1594, ""4"": 0.16068, ""5"": 0.16035}}"
20260816T142838Z,probe,qwen3-coder-30b-a3b-instruct,1,1719885688,3,1,3.2164,48,1.05042,0.88067,0.16975,0.7076,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.5578, ""eig_by_target"": {""0"": 0.07963, ""1"": 0.5578, ""2"": 0.21869, ""3"": 0.22676}}"
20260816T142838Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,1719885688,1,1,3.2164,48,2.85353,0.16069,2.69285,0.97317,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.87586, ""eig_by_target"": {""0"": 1.43388, ""1"": 1.87586, ""2"": 1.62425, ""3"": 1.18751, ""4"": 0.87536, ""5"": 0.86582}}"
20260816T142838Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,1719885688,2,0,5.8847,48,0.16069,1.05042,-0.88973,0.55629,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.16069, ""eig_by_target"": {""0"": 0.16069, ""1"": 0.14934, ""2"": 0.08372, ""3"": 0.1594, ""4"": 0.16068, ""5"": 0.16035}}"
20260816T142838Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,1719885688,3,1,3.2164,48,1.05042,0.88067,0.16975,0.7076,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.5578, ""eig_by_target"": {""0"": 0.07963, ""1"": 0.5578, ""2"": 0.21869, ""3"": 0.22676}}"
20260816T142838Z,probe,gpt-4o-mini-2024-07-18,1,239607114,1,2,2.7404,48,3.2039,0.00248,3.20141,0.99975,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.34863, ""eig_by_target"": {""0"": 1.647, ""1"": 2.16857, ""2"": 2.34863, ""3"": 1.30333, ""4"": 0.51462, ""5"": 1.53325}}"
20260816T142838Z,probe_repair_only,gpt-4o-mini-2024-07-18,1,239607114,1,2,2.7404,48,3.2039,0.00248,3.20141,0.99975,0.92308,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.34863, ""eig_by_target"": {""0"": 1.647, ""1"": 2.16857, ""2"": 2.34863, ""3"": 1.30333, ""4"": 0.51462, ""5"": 1.53325}}"
20260816T142838Z,probe,qwen3-coder-30b-a3b-instruct,1,239607114,1,2,2.7404,48,3.30793,0.0008,3.30713,0.99993,0.76923,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.19418, ""eig_by_target"": {""0"": 2.16789, ""1"": 2.15574, ""2"": 2.19418, ""3"": 0.66669, ""4"": 0.60705, ""5"": 1.71661}}"
20260816T142838Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,239607114,1,2,2.7404,48,3.30793,0.0008,3.30713,0.99993,0.76923,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.19418, ""eig_by_target"": {""0"": 2.16789, ""1"": 2.15574, ""2"": 2.19418, ""3"": 0.66669, ""4"": 0.60705, ""5"": 1.71661}}"
20260816T142838Z,probe_skel_only,none,1,239607114,1,1,7.3146,48,2.48675,1.79176,0.69499,0.16667,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.48514, ""eig_by_target"": {""0"": 1.30141, ""1"": 1.48514, ""2"": 1.45137, ""3"": 0.4524, ""4"": 0.58618, ""5"": 0.86938}}"
20260816T142838Z,probe_skel_only,none,1,239607114,2,2,2.7404,48,1.79176,0.69315,1.09861,0.5,0.83333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 0.75204, ""2"": 1.09861, ""3"": 0.63652, ""4"": 0.69315, ""5"": 0.69315}}"
20260816T142838Z,probe_repair_only,gpt-4o-mini-2024-07-18,1,1279549348,1,3,5.146,48,3.0733,0.0,3.0733,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.17071, ""eig_by_target"": {""0"": 1.2537, ""1"": 1.78122, ""2"": 0.83, ""3"": 2.17071, ""4"": 0.88361}}"
20260816T142838Z,probe,gpt-4o-mini-2024-07-18,1,1279549348,1,3,5.146,48,3.0733,0.0,3.0733,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.17071, ""eig_by_target"": {""0"": 1.2537, ""1"": 1.78122, ""2"": 0.83, ""3"": 2.17071, ""4"": 0.88361}}"
20260816T142838Z,probe_skel_only,none,1,1279549348,1,3,5.146,16,1.60992,0.0,1.60992,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.37887, ""eig_by_target"": {""0"": 0.5702, ""1"": 1.06061, ""2"": 0.5702, ""3"": 1.37887, ""4"": 0.33915}}"
20260816T142838Z,probe,gpt-4o-mini-2024-07-18,1,1943031107,1,4,10.4164,48,3.41505,1.79176,1.62329,0.16667,0.72727,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.98471, ""eig_by_target"": {""0"": 1.85913, ""1"": 1.69293, ""2"": 1.54659, ""3"": 1.24778, ""4"": 1.98471, ""5"": 1.21235}}"
20260816T142838Z,probe,gpt-4o-mini-2024-07-18,1,1943031107,2,0,5.3993,48,1.79176,0.69315,1.09861,0.5,0.72727,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 1.09861, ""1"": 0.8098, ""2"": 0.46323, ""3"": 0.69315, ""5"": 0.69315}}"
20260816T142838Z,probe,gpt-4o-mini-2024-07-18,1,1943031107,3,3,3.2618,48,0.69315,0.0,0.69315,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""3"": 0.69315, ""5"": 0.69315}}"
20260816T142838Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,1279549348,1,3,5.146,48,3.06404,0.10262,2.96141,0.97947,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.98158, ""eig_by_target"": {""0"": 1.48576, ""1"": 1.96073, ""2"": 1.39851, ""3"": 1.98158, ""4"": 0.9172}}"
20260816T142838Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,1279549348,2,0,7.2156,48,0.10262,0.005,0.09763,0.99942,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.0886, ""eig_by_target"": {""0"": 0.0886, ""2"": 0.0035}}"
20260816T142838Z,probe,qwen3-coder-30b-a3b-instruct,1,1279549348,1,3,5.146,48,3.06404,0.10262,2.96141,0.97947,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.98158, ""eig_by_target"": {""0"": 1.48576, ""1"": 1.96073, ""2"": 1.39851, ""3"": 1.98158, ""4"": 0.9172}}"
20260816T142838Z,probe,qwen3-coder-30b-a3b-instruct,1,1279549348,2,0,7.2156,48,0.10262,0.005,0.09763,0.99942,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.0886, ""eig_by_target"": {""0"": 0.0886, ""2"": 0.0035}}"
20260816T142838Z,probe_skel_only,none,1,1943031107,1,0,5.3993,16,2.07944,0.69315,1.38629,0.5,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09748, ""eig_by_target"": {""0"": 1.09748, ""1"": 0.74544, ""2"": 0.56234, ""3"": 0.69315, ""4"": 1.09748, ""5"": 0.69315}}"
20260816T142838Z,probe_skel_only,none,1,1943031107,2,3,3.2618,16,0.69315,0.00108,0.69207,0.99989,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""3"": 0.69315, ""5"": 0.69315}}"
20260816T142838Z,probe_repair_only,gpt-4o-mini-2024-07-18,1,1943031107,1,4,10.4164,48,3.41505,1.79176,1.62329,0.16667,0.72727,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.98471, ""eig_by_target"": {""0"": 1.85913, ""1"": 1.69293, ""2"": 1.54659, ""3"": 1.24778, ""4"": 1.98471, ""5"": 1.21235}}"
20260816T142838Z,probe_repair_only,gpt-4o-mini-2024-07-18,1,1943031107,2,0,5.3993,48,1.79176,0.69315,1.09861,0.5,0.72727,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 1.09861, ""1"": 0.8098, ""2"": 0.46323, ""3"": 0.69315, ""5"": 0.69315}}"
20260816T142838Z,probe_repair_only,gpt-4o-mini-2024-07-18,1,1943031107,3,3,3.2618,48,0.69315,0.0,0.69315,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""3"": 0.69315, ""5"": 0.69315}}"
20260816T142838Z,probe,gpt-4o-mini-2024-07-18,1,1580201974,1,2,17.3433,48,2.25363,1.09862,1.15502,0.33333,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.15314, ""eig_by_target"": {""0"": 0.58722, ""1"": 1.15236, ""2"": 1.15314, ""3"": 0.83206, ""4"": 0.86486, ""5"": 0.80783}}"
20260816T142838Z,probe,gpt-4o-mini-2024-07-18,1,1580201974,2,1,2.9466,48,1.09862,0.0,1.09862,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09862, ""eig_by_target"": {""0"": 0.69428, ""1"": 1.09862, ""3"": 0.57876}}"
20260816T142838Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,1943031107,1,4,10.4164,48,3.46303,1.79176,1.67127,0.16667,0.72727,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.07868, ""eig_by_target"": {""0"": 1.6678, ""1"": 1.41555, ""2"": 1.00712, ""3"": 1.76278, ""4"": 2.07868, ""5"": 1.15092}}"
20260816T142838Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,1943031107,2,0,5.3993,48,1.79176,0.69315,1.09861,0.5,0.72727,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 1.09861, ""1"": 0.8098, ""2"": 0.46323, ""3"": 0.69315, ""5"": 0.69315}}"
20260816T142838Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,1943031107,3,3,3.2618,48,0.69315,0.0,0.69315,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""3"": 0.69315, ""5"": 0.69315}}"
20260816T142838Z,probe,qwen3-coder-30b-a3b-instruct,1,1943031107,1,4,10.4164,48,3.46303,1.79176,1.67127,0.16667,0.72727,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.07868, ""eig_by_target"": {""0"": 1.6678, ""1"": 1.41555, ""2"": 1.00712, ""3"": 1.76278, ""4"": 2.07868, ""5"": 1.15092}}"
20260816T142838Z,probe,qwen3-coder-30b-a3b-instruct,1,1943031107,2,0,5.3993,48,1.79176,0.69315,1.09861,0.5,0.72727,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 1.09861, ""1"": 0.8098, ""2"": 0.46323, ""3"": 0.69315, ""5"": 0.69315}}"
20260816T142838Z,probe,qwen3-coder-30b-a3b-instruct,1,1943031107,3,3,3.2618,48,0.69315,0.0,0.69315,1.0,0.90909,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""3"": 0.69315, ""5"": 0.69315}}"
20260816T142838Z,probe_repair_only,gpt-4o-mini-2024-07-18,1,1580201974,1,2,17.3433,48,2.25363,1.09862,1.15502,0.33333,0.6,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.15314, ""eig_by_target"": {""0"": 0.58722, ""1"": 1.15236, ""2"": 1.15314, ""3"": 0.83206, ""4"": 0.86486, ""5"": 0.80783}}"
20260816T142838Z,probe_repair_only,gpt-4o-mini-2024-07-18,1,1580201974,2,1,2.9466,48,1.09862,0.0,1.09862,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09862, ""eig_by_target"": {""0"": 0.69428, ""1"": 1.09862, ""3"": 0.57876}}"
20260816T142838Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,1580201974,1,3,3.9772,48,3.52957,2.42336,1.1062,0.11227,0.4,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.66283, ""eig_by_target"": {""0"": 1.4871, ""1"": 1.52853, ""2"": 1.31254, ""3"": 1.66283, ""4"": 1.13375, ""5"": 1.25728}}"
20260816T142838Z,probe_repair_only,qwen3-coder-30b-a3b-instruct,1,1580201974,2,2,17.3433,48,2.42336,0.0,2.42336,1.0,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.32208, ""eig_by_target"": {""0"": 1.28799, ""1"": 1.08096, ""2"": 1.32208, ""4"": 0.82206, ""5"": 0.75726}}"
20260816T142838Z,probe_skel_only,none,1,1580201974,1,2,17.3433,8,1.79176,0.69315,1.09861,0.5,0.44444,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""1"": 0.69315, ""2"": 1.09861, ""3"": 0.69315, ""4"": 0.52099, ""5"": 0.57875}}"
20260816T142838Z,probe_skel_only,none,1,1580201974,2,1,2.9466,8,0.69315,0.0,0.69315,1.0,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""1"": 0.69315, ""3"": 0.69315}}"
20260816T142838Z,probe,qwen3-coder-30b-a3b-instruct,1,1580201974,1,3,3.9772,48,3.52957,2.42336,1.1062,0.11227,0.4,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.66283, ""eig_by_target"": {""0"": 1.4871, ""1"": 1.52853, ""2"": 1.31254, ""3"": 1.66283, ""4"": 1.13375, ""5"": 1.25728}}"
20260816T142838Z,probe,qwen3-coder-30b-a3b-instruct,1,1580201974,2,2,17.3433,48,2.42336,0.0,2.42336,1.0,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.32208, ""eig_by_target"": {""0"": 1.28799, ""1"": 1.08096, ""2"": 1.32208, ""4"": 0.82206, ""5"": 0.75726}}"
20260816T142838Z,probe,gpt-4o-mini-2024-07-18,2,1078156455,1,2,5.6226,48,3.5432,2.72062,0.82258,0.08247,0.4,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.72732, ""eig_by_target"": {""0"": 0.59172, ""1"": 0.90236, ""2"": 1.72732, ""3"": 1.49631, ""4"": 1.66406, ""5"": 1.21813, ""6"": 0.99473, ""7"": 0.33794}}"
20260816T142838Z,probe,gpt-4o-mini-2024-07-18,2,1078156455,2,3,7.2294,48,2.72062,0.69315,2.02747,0.5,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.43617, ""eig_by_target"": {""1"": 0.91653, ""3"": 1.43617, ""4"": 0.92886, ""5"": 1.41674, ""6"": 1.09061, ""7"": 0.72789}}"
20260816T142838Z,probe,gpt-4o-mini-2024-07-18,2,1078156455,3,1,6.2422,48,0.69315,0.0,0.69315,1.0,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""1"": 0.69315, ""6"": 0.69315}}"
20260816T142838Z,probe_repair_only,gpt-4o-mini-2024-07-18,2,1078156455,1,2,5.6226,48,3.5432,2.72062,0.82258,0.08247,0.4,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.72732, ""eig_by_target"": {""0"": 0.59172, ""1"": 0.90236, ""2"": 1.72732, ""3"": 1.49631, ""4"": 1.66406, ""5"": 1.21813, ""6"": 0.99473, ""7"": 0.33794}}"
20260816T142838Z,probe_repair_only,gpt-4o-mini-2024-07-18,2,1078156455,2,3,7.2294,48,2.72062,0.69315,2.02747,0.5,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.43617, ""eig_by_target"": {""1"": 0.91653, ""3"": 1.43617, ""4"": 0.92886, ""5"": 1.41674, ""6"": 1.09061, ""7"": 0.72789}}"
