run_id,arm,model_tag,level,seed,step,target,value,undirected_before,undirected_after,mec_size_before,mec_entropy_before,mec_exhaustive,true_gain_chosen,true_gain_best,selection_regret,selection_quality,eig_chosen_nats,eig_best_nats,eig_regret_nats,edges_resolved,orientations_correct,orientations_wrong,selector_meta
20260816T141423Z,llm+meek,gpt-4o-mini-2024-07-18,0,325160078,1,2,4.9845,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X2 will resolve the direction of the undirected edge between X2 and X3, as well as potentially clarify the orientation of edges incident to X3."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,oracle+meek,none,0,1719885688,1,0,4.0968,4,1,8,2.07944,1,3,3,0.0,1.0,1.32089,1.55958,0.23869,3,3,0,"{""rule"": ""max_true_gain"", ""gain"": 3}"
20260816T141423Z,oracle+meek,none,0,1719885688,2,1,3.1042,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260816T141423Z,random+meek,none,0,239607114,1,0,12.7007,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141423Z,maxdeg+meek,none,0,239607114,1,0,12.7007,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141423Z,eig+meek,none,0,239607114,1,0,12.7007,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260816T141423Z,llm+meek,qwen3-coder-30b-a3b-instruct,0,325160078,1,2,4.9845,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X2 will resolve the remaining direction uncertainty. X2 is incident to an undirected edge with X3, and since X3 has no other incident undirected edges, this intervention will orient the edge between them."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,llm+meek,gpt-4o-mini-2024-07-18,0,295485567,1,1,2.9872,4,1,8,2.07944,1,3,3,0.0,1.0,1.55958,1.55958,0.0,3,3,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the orientation of the edges connecting it to X0, X2, and X3, which are currently undirected."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,llm+meek,gpt-4o-mini-2024-07-18,0,295485567,2,2,8.2936,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X2 will resolve the direction of the undirected edge between X2 and X3, as well as clarify the orientation of any edges incident to X2."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,oracle+meek,none,0,239607114,1,0,12.7007,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260816T141423Z,random+meek,none,0,1279549348,1,2,2.738,4,1,8,2.07944,1,3,4,1.0,0.75,1.32089,1.55958,0.23869,3,3,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141423Z,maxdeg+meek,none,0,1279549348,1,1,3.8538,4,0,8,2.07944,1,4,4,0.0,1.0,1.55958,1.55958,0.0,4,4,0,"{""rule"": ""max_undirected_degree"", ""degree"": 3}"
20260816T141423Z,eig+meek,none,0,1279549348,1,1,3.8538,4,0,8,2.07944,1,4,4,0.0,1.0,1.55958,1.55958,0.0,4,4,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.55958, ""mec_size"": 8, ""mec_entropy_nats"": 2.07944, ""mec_exhaustive"": true}"
20260816T141423Z,llm+meek,gpt-4o-mini-2024-07-18,0,1719885688,1,1,3.1042,4,1,8,2.07944,1,3,3,0.0,1.0,1.55958,1.55958,0.0,3,3,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the orientation of the undirected edges incident to it, specifically the edges to X0, X2, and X3."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,llm+meek,gpt-4o-mini-2024-07-18,0,1719885688,2,0,4.0968,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X0 will resolve the direction of the undirected edge between X0 and X3, as well as provide information about the orientation of edges incident to X0."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,llm+meek,gpt-4o-mini-2024-07-18,0,239607114,1,0,12.7007,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X0 will resolve the direction of the undirected edge between X0 and X3, as well as any potential orientations of edges incident to X0."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,oracle+meek,none,0,1279549348,1,1,3.8538,4,0,8,2.07944,1,4,4,0.0,1.0,1.55958,1.55958,0.0,4,4,0,"{""rule"": ""max_true_gain"", ""gain"": 4}"
20260816T141423Z,random+meek,none,0,1943031107,1,1,7.7998,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141423Z,random+meek,none,0,1943031107,2,3,2.9416,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141423Z,maxdeg+meek,none,0,1943031107,1,1,7.7998,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141423Z,maxdeg+meek,none,0,1943031107,2,2,3.2857,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141423Z,eig+meek,none,0,1943031107,1,1,7.7998,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.03972, ""mec_size"": 4, ""mec_entropy_nats"": 1.38629, ""mec_exhaustive"": true}"
20260816T141423Z,eig+meek,none,0,1943031107,2,2,3.2857,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260816T141423Z,llm+meek,gpt-4o-mini-2024-07-18,0,1279549348,1,1,3.8538,4,0,8,2.07944,1,4,4,0.0,1.0,1.55958,1.55958,0.0,4,4,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the direction of the undirected edges incident to it, specifically the edges to X0, X2, and X3."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,llm+meek,qwen3-coder-30b-a3b-instruct,0,1279549348,1,1,3.8538,4,0,8,2.07944,1,4,4,0.0,1.0,1.55958,1.55958,0.0,4,4,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the most remaining direction uncertainty, as it is incident to three undirected edges, the highest count among all variables."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,oracle+meek,none,0,1943031107,1,0,4.6388,3,0,4,1.38629,1,3,3,0.0,1.0,0.56234,1.03972,0.47739,3,2,1,"{""rule"": ""max_true_gain"", ""gain"": 3}"
20260816T141423Z,random+meek,none,0,1580201974,1,0,10.1517,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,1,1,"{""rule"": ""uniform_over_open_targets""}"
20260816T141423Z,maxdeg+meek,none,0,1580201974,1,0,10.1517,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,1,1,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141423Z,eig+meek,none,0,1580201974,1,0,10.1517,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,1,1,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.03972, ""mec_size"": 4, ""mec_entropy_nats"": 1.38629, ""mec_exhaustive"": true}"
20260816T141423Z,llm+meek,qwen3-coder-30b-a3b-instruct,0,239607114,1,0,12.7007,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X0 will resolve the remaining direction uncertainty because it is incident to an undirected edge, which will allow us to determine the true orientation of that edge."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,llm+meek,qwen3-coder-30b-a3b-instruct,0,1719885688,1,1,3.1042,4,1,8,2.07944,1,3,3,0.0,1.0,1.55958,1.55958,0.0,3,3,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the most remaining direction uncertainty, as it is incident to three undirected edges, the highest count among all variables."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,llm+meek,qwen3-coder-30b-a3b-instruct,0,1719885688,2,0,4.0968,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X0 will resolve the remaining undirected edge between X0 and X3, as X0 has an undirected edge incident to it and no incoming edges from previously intervened variables."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,oracle+meek,none,0,1580201974,1,2,2.9136,3,0,4,1.38629,1,3,3,0.0,1.0,0.56234,1.03972,0.47739,3,2,1,"{""rule"": ""max_true_gain"", ""gain"": 3}"
20260816T141423Z,random+meek,none,0,1078156455,1,2,3.1288,3,0,4,1.38629,1,3,3,0.0,1.0,0.56234,1.03972,0.47739,3,2,1,"{""rule"": ""uniform_over_open_targets""}"
20260816T141423Z,maxdeg+meek,none,0,1078156455,1,1,10.4743,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141423Z,eig+meek,none,0,1078156455,1,1,10.4743,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.03972, ""mec_size"": 4, ""mec_entropy_nats"": 1.38629, ""mec_exhaustive"": true}"
20260816T141423Z,llm+meek,qwen3-coder-30b-a3b-instruct,0,295485567,1,1,2.9872,4,1,8,2.07944,1,3,3,0.0,1.0,1.55958,1.55958,0.0,3,3,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the maximum number of remaining direction uncertainties, as it is connected to all undirected edges in the graph."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,llm+meek,qwen3-coder-30b-a3b-instruct,0,295485567,2,2,8.2936,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X2 will resolve the remaining direction uncertainty. X2 is incident to the only undirected edge in the graph, which connects it to X3. This intervention will orient the edge between X2 and X3, fully resolving the causal structure."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,llm+meek,qwen3-coder-30b-a3b-instruct,0,1580201974,1,0,10.1517,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,1,1,"{""rule"": ""llm"", ""rationale"": ""Intervening on X0 will resolve the most remaining direction uncertainty. X0 is incident to two undirected edges, which means it can inform the orientation of both of them. This will resolve the maximum number of uncertain directions."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,oracle+meek,none,0,1078156455,1,2,3.1288,3,0,4,1.38629,1,3,3,0.0,1.0,0.56234,1.03972,0.47739,3,2,1,"{""rule"": ""max_true_gain"", ""gain"": 3}"
20260816T141423Z,random+meek,none,0,1158667886,1,1,6.3039,3,0,4,1.38629,1,3,3,0.0,1.0,1.38629,1.38629,0.0,3,3,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141423Z,maxdeg+meek,none,0,1158667886,1,1,6.3039,3,0,4,1.38629,1,3,3,0.0,1.0,1.38629,1.38629,0.0,3,3,0,"{""rule"": ""max_undirected_degree"", ""degree"": 3}"
20260816T141423Z,eig+meek,none,0,1158667886,1,1,6.3039,3,0,4,1.38629,1,3,3,0.0,1.0,1.38629,1.38629,0.0,3,3,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.38629, ""mec_size"": 4, ""mec_entropy_nats"": 1.38629, ""mec_exhaustive"": true}"
20260816T141423Z,llm+meek,gpt-4o-mini-2024-07-18,0,1580201974,1,0,10.1517,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,1,1,"{""rule"": ""llm"", ""rationale"": ""Intervening on X0 will resolve the direction of the undirected edges (X0, X2) and (X0, X3), providing clarity on their orientations."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,llm+meek,gpt-4o-mini-2024-07-18,0,1078156455,1,1,10.4743,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the direction of the undirected edges (X1, X2) and (X1, X3), providing clarity on their orientations."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,oracle+meek,none,0,1158667886,1,0,3.5394,3,0,4,1.38629,1,3,3,0.0,1.0,0.56234,1.38629,0.82396,3,2,1,"{""rule"": ""max_true_gain"", ""gain"": 3}"
20260816T141423Z,random+meek,none,1,1470120545,1,4,6.6872,3,2,6,1.79176,1,1,2,1.0,0.5,0.63651,1.09861,0.4621,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141423Z,random+meek,none,1,1470120545,2,5,3.2031,2,1,4,1.38629,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141423Z,maxdeg+meek,none,1,1470120545,1,5,3.2031,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141423Z,maxdeg+meek,none,1,1470120545,2,2,2.8495,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141423Z,llm+meek,gpt-4o-mini-2024-07-18,0,1943031107,1,1,7.7998,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the orientation of the undirected edges incident to it, specifically the edges to X0 and X3."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,llm+meek,gpt-4o-mini-2024-07-18,0,1943031107,2,2,3.2857,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X2 will resolve the direction of the undirected edge between X2 and X3, as well as clarify the orientation of any edges incident to X2."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,eig+meek,none,1,1470120545,1,5,3.2031,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 6, ""mec_entropy_nats"": 1.79176, ""mec_exhaustive"": true}"
20260816T141423Z,eig+meek,none,1,1470120545,2,2,2.8495,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260816T141423Z,llm+meek,qwen3-coder-30b-a3b-instruct,0,1078156455,1,1,10.4743,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the most remaining direction uncertainty. It is incident to two undirected edges, which are [X1,X3] and [X1,X2]. This intervention will orient both of these edges, resolving the maximum number of uncertain directions."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,llm+meek,qwen3-coder-30b-a3b-instruct,0,1943031107,1,1,7.7998,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the most remaining direction uncertainty. X1 is incident to two undirected edges, which means it can inform the orientation of both edges, maximizing the information gained from this single intervention."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,llm+meek,qwen3-coder-30b-a3b-instruct,0,1943031107,2,2,3.2857,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X2 will resolve the remaining direction uncertainty since it is incident to an undirected edge and has no directed edges pointing into it, making it a good candidate to orient the edge between X2 and X3."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,oracle+meek,none,1,1470120545,1,5,3.2031,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_true_gain"", ""gain"": 2}"
20260816T141423Z,oracle+meek,none,1,1470120545,2,2,2.8495,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260816T141423Z,random+meek,none,1,1004126917,1,4,3.8866,2,0,3,1.09861,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141423Z,maxdeg+meek,none,1,1004126917,1,4,3.8866,2,0,3,1.09861,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141423Z,eig+meek,none,1,1004126917,1,4,3.8866,2,0,3,1.09861,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 3, ""mec_entropy_nats"": 1.09861, ""mec_exhaustive"": true}"
20260816T141423Z,llm+meek,qwen3-coder-30b-a3b-instruct,0,1158667886,1,1,6.3039,3,0,4,1.38629,1,3,3,0.0,1.0,1.38629,1.38629,0.0,3,3,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the most remaining direction uncertainty. X1 is incident to all three undirected edges in the graph, so intervening on it will orient all of them and fully resolve the remaining uncertainty."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,oracle+meek,none,1,1004126917,1,4,3.8866,2,0,3,1.09861,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_true_gain"", ""gain"": 2}"
20260816T141423Z,random+meek,none,1,1343008841,1,5,2.9731,2,0,3,1.09861,1,2,2,0.0,1.0,0.63651,1.09861,0.4621,2,1,1,"{""rule"": ""uniform_over_open_targets""}"
20260816T141423Z,maxdeg+meek,none,1,1343008841,1,0,5.3271,2,0,3,1.09861,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,0,2,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141423Z,llm+meek,gpt-4o-mini-2024-07-18,0,1158667886,1,1,6.3039,3,0,4,1.38629,1,3,3,0.0,1.0,1.38629,1.38629,0.0,3,3,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the direction of the undirected edges incident to it (X0, X2, X3), as it has the highest degree of undirected edges."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,eig+meek,none,1,1343008841,1,0,5.3271,2,0,3,1.09861,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,0,2,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 3, ""mec_entropy_nats"": 1.09861, ""mec_exhaustive"": true}"
20260816T141423Z,llm+meek,gpt-4o-mini-2024-07-18,1,1004126917,1,2,7.5716,2,0,3,1.09861,1,1,2,1.0,0.5,0.63651,1.09861,0.4621,2,1,1,"{""rule"": ""llm"", ""rationale"": ""Intervening on X2 will resolve the orientation of the undirected edges between X2 and X4, and potentially reveal more about the structure of the graph."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141423Z,oracle+meek,none,1,1343008841,1,0,5.3271,2,0,3,1.09861,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,0,2,"{""rule"": ""max_true_gain"", ""gain"": 2}"
20260816T141423Z,random+meek,none,1,848528041,1,1,5.6769,2,1,4,1.38629,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141423Z,random+meek,none,1,848528041,2,5,3.1771,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141423Z,maxdeg+meek,none,1,848528041,1,1,5.6769,2,1,4,1.38629,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141423Z,maxdeg+meek,none,1,848528041,2,4,3.3591,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141423Z,eig+meek,none,1,848528041,1,1,5.6769,2,1,4,1.38629,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 4, ""mec_entropy_nats"": 1.38629, ""mec_exhaustive"": true}"
20260816T141423Z,eig+meek,none,1,848528041,2,4,3.3591,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260816T141423Z,llm+meek,gpt-4o-mini-2024-07-18,1,1470120545,1,1,4.0606,3,2,6,1.79176,1,1,2,1.0,0.5,0.63651,1.09861,0.4621,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the orientation of the undirected edges between X1 and X5, and potentially reveal more about the relationships with X0."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
